Istasyon_No|Istasyon_Adi|YIL|AY|ORTALAMA_NEM_%
17186|MAN?SA|2014|8|48.4
17186|MAN?SA|2014|9|56.2
17186|MAN?SA|2014|10|63.7
17186|MAN?SA|2014|11|75.5
17186|MAN?SA|2014|12|90.1
17186|MAN?SA|2014|13|65.3
17186|MAN?SA|2015|1|77.7
17186|MAN?SA|2015|2|71.2
17186|MAN?SA|2015|3|72.4
17186|MAN?SA|2015|4|57.2
17186|MAN?SA|2015|5|51.7
17186|MAN?SA|2015|6|58.4
17186|MAN?SA|2015|7|42.8
17186|MAN?SA|2015|8|49.8
17186|MAN?SA|2015|9|56.4
17186|MAN?SA|2015|10|68.3
17186|MAN?SA|2015|11|71.9
17186|MAN?SA|2015|12|76.8
17186|MAN?SA|2015|13|62.9
17186|MAN?SA|2016|1|73.5
17186|MAN?SA|2016|2|72.1
17186|MAN?SA|2016|3|67.0
17186|MAN?SA|2016|4|54.2
17186|MAN?SA|2016|5|58.0
17186|MAN?SA|2016|6|47.6
17186|MAN?SA|2016|7|42.8
17186|MAN?SA|2016|8|49.1
17186|MAN?SA|2016|9|49.9
17186|MAN?SA|2016|10|56.7
17186|MAN?SA|2016|11|68.3
17186|MAN?SA|2016|12|67.6
17186|MAN?SA|2016|13|58.9
17186|MAN?SA|2017|1|76.8
17186|MAN?SA|2017|2|67.3
17186|MAN?SA|2017|3|68.9
17186|MAN?SA|2017|4|53.9
17186|MAN?SA|2017|5|54.1
17186|MAN?SA|2017|6|52.3
17186|MAN?SA|2017|7|43.2
17186|MAN?SA|2017|8|47.2
17186|MAN?SA|2017|9|45.4
17186|MAN?SA|2017|10|56.6
17186|MAN?SA|2017|11|76.3
17186|MAN?SA|2017|12|76.8
17186|MAN?SA|2017|13|59.9
17186|MAN?SA|2018|1|79.2
17186|MAN?SA|2018|2|77.2
17186|MAN?SA|2018|3|65.0
17186|MAN?SA|2018|4|54.7
17186|MAN?SA|2018|5|54.7
17186|MAN?SA|2018|6|54.7
17186|MAN?SA|2018|7|49.2
17186|MAN?SA|2018|8|49.5
17186|MAN?SA|2018|9|52.8
17186|MAN?SA|2018|10|68.9
17186|MAN?SA|2018|11|72.8
17186|MAN?SA|2018|12|81.8
17186|MAN?SA|2018|13|63.3
17186|MAN?SA|2019|1|81.1
17186|MAN?SA|2019|2|71.6
17186|MAN?SA|2019|3|61.0
17186|MAN?SA|2019|4|59.0
17186|MAN?SA|2019|5|51.9
17186|MAN?SA|2019|6|51.7
17186|MAN?SA|2019|7|45.9
17186|MAN?SA|2019|8|43.6
17186|MAN?SA|2019|9|52.2
17186|MAN?SA|2019|10|66.3
17186|MAN?SA|2019|11|80.1
17186|MAN?SA|2019|12|81.2
17186|MAN?SA|2019|13|62.1
17186|MAN?SA|2020|1|69.1
17186|MAN?SA|2020|2|71.3
17186|MAN?SA|2020|3|66.3
17186|MAN?SA|2020|4|55.6
17186|MAN?SA|2020|5|55.4
17186|MAN?SA|2020|6|56.3
17186|MAN?SA|2020|7|44.5
17186|MAN?SA|2020|8|42.1
17186|MAN?SA|2020|9|49.1
17186|MAN?SA|2020|10|57.3
17186|MAN?SA|2020|11|63.2
17186|MAN?SA|2020|12|82.1
17186|MAN?SA|2020|13|59.3
17186|MAN?SA|2021|1|78.0
17186|MAN?SA|2021|2|68.1
17186|MAN?SA|2021|3|65.1
17186|MAN?SA|2021|4|59.1
17186|MAN?SA|2021|5|48.5
17186|MAN?SA|2021|6|52.7
17227|AYDIN ?ILDIR HAVAL?MANI|2010|1|79.2
17227|AYDIN ?ILDIR HAVAL?MANI|2010|2|77.0
17227|AYDIN ?ILDIR HAVAL?MANI|2010|3|74.7
17227|AYDIN ?ILDIR HAVAL?MANI|2010|4|68.1
17227|AYDIN ?ILDIR HAVAL?MANI|2010|5|58.4
17227|AYDIN ?ILDIR HAVAL?MANI|2010|6|61.8
17227|AYDIN ?ILDIR HAVAL?MANI|2010|7|57.0
17227|AYDIN ?ILDIR HAVAL?MANI|2010|8|58.6
17227|AYDIN ?ILDIR HAVAL?MANI|2010|9|61.2
17227|AYDIN ?ILDIR HAVAL?MANI|2010|10|73.8
17227|AYDIN ?ILDIR HAVAL?MANI|2010|11|77.0
17227|AYDIN ?ILDIR HAVAL?MANI|2010|12|84.1
17227|AYDIN ?ILDIR HAVAL?MANI|2010|13|69.4
17227|AYDIN ?ILDIR HAVAL?MANI|2011|1|87.8
17227|AYDIN ?ILDIR HAVAL?MANI|2011|2|80.7
17227|AYDIN ?ILDIR HAVAL?MANI|2011|3|80.0
17227|AYDIN ?ILDIR HAVAL?MANI|2011|4|78.2
17227|AYDIN ?ILDIR HAVAL?MANI|2011|5|70.4
17227|AYDIN ?ILDIR HAVAL?MANI|2011|6|59.4
17227|AYDIN ?ILDIR HAVAL?MANI|2011|7|54.0
17227|AYDIN ?ILDIR HAVAL?MANI|2011|8|54.2
17227|AYDIN ?ILDIR HAVAL?MANI|2011|9|57.7
17227|AYDIN ?ILDIR HAVAL?MANI|2011|10|71.0
17227|AYDIN ?ILDIR HAVAL?MANI|2011|11|64.2
17227|AYDIN ?ILDIR HAVAL?MANI|2011|12|75.6
17227|AYDIN ?ILDIR HAVAL?MANI|2011|13|69.3
17227|AYDIN ?ILDIR HAVAL?MANI|2012|1|75.7
17227|AYDIN ?ILDIR HAVAL?MANI|2012|2|73.0
17227|AYDIN ?ILDIR HAVAL?MANI|2012|3|68.1
17227|AYDIN ?ILDIR HAVAL?MANI|2012|4|69.4
17227|AYDIN ?ILDIR HAVAL?MANI|2012|5|67.8
17227|AYDIN ?ILDIR HAVAL?MANI|2012|6|53.3
17227|AYDIN ?ILDIR HAVAL?MANI|2012|7|49.6
17227|AYDIN ?ILDIR HAVAL?MANI|2012|8|45.3
17227|AYDIN ?ILDIR HAVAL?MANI|2012|9|58.3
17227|AYDIN ?ILDIR HAVAL?MANI|2012|10|65.7
17227|AYDIN ?ILDIR HAVAL?MANI|2012|11|76.6
17227|AYDIN ?ILDIR HAVAL?MANI|2012|12|85.0
17227|AYDIN ?ILDIR HAVAL?MANI|2012|13|65.1
17227|AYDIN ?ILDIR HAVAL?MANI|2013|1|82.9
17227|AYDIN ?ILDIR HAVAL?MANI|2013|2|81.8
17227|AYDIN ?ILDIR HAVAL?MANI|2013|3|73.0
17227|AYDIN ?ILDIR HAVAL?MANI|2013|4|69.8
17227|AYDIN ?ILDIR HAVAL?MANI|2013|5|59.9
17227|AYDIN ?ILDIR HAVAL?MANI|2013|6|52.5
17227|AYDIN ?ILDIR HAVAL?MANI|2013|7|49.1
17227|AYDIN ?ILDIR HAVAL?MANI|2013|8|51.0
17227|AYDIN ?ILDIR HAVAL?MANI|2013|9|54.1
17227|AYDIN ?ILDIR HAVAL?MANI|2013|10|63.7
17227|AYDIN ?ILDIR HAVAL?MANI|2013|11|81.3
17227|AYDIN ?ILDIR HAVAL?MANI|2013|12|70.9
17227|AYDIN ?ILDIR HAVAL?MANI|2013|13|65.7
17227|AYDIN ?ILDIR HAVAL?MANI|2014|1|87.0
17227|AYDIN ?ILDIR HAVAL?MANI|2014|2|82.3
17227|AYDIN ?ILDIR HAVAL?MANI|2014|3|75.8
17227|AYDIN ?ILDIR HAVAL?MANI|2014|4|73.0
17227|AYDIN ?ILDIR HAVAL?MANI|2014|5|65.6
17227|AYDIN ?ILDIR HAVAL?MANI|2014|6|58.1
17227|AYDIN ?ILDIR HAVAL?MANI|2014|7|55.6
17227|AYDIN ?ILDIR HAVAL?MANI|2014|8|57.9
17227|AYDIN ?ILDIR HAVAL?MANI|2014|9|67.0
17227|AYDIN ?ILDIR HAVAL?MANI|2014|10|69.9
17227|AYDIN ?ILDIR HAVAL?MANI|2014|11|81.2
17227|AYDIN ?ILDIR HAVAL?MANI|2014|12|91.4
17227|AYDIN ?ILDIR HAVAL?MANI|2014|13|72.0
17227|AYDIN ?ILDIR HAVAL?MANI|2015|1|85.3
17227|AYDIN ?ILDIR HAVAL?MANI|2015|2|81.2
17227|AYDIN ?ILDIR HAVAL?MANI|2015|3|85.9
17227|AYDIN ?ILDIR HAVAL?MANI|2015|4|71.1
17227|AYDIN ?ILDIR HAVAL?MANI|2015|5|68.9
17227|AYDIN ?ILDIR HAVAL?MANI|2015|6|67.3
17227|AYDIN ?ILDIR HAVAL?MANI|2015|7|56.2
17227|AYDIN ?ILDIR HAVAL?MANI|2015|8|63.0
17227|AYDIN ?ILDIR HAVAL?MANI|2015|9|71.7
17227|AYDIN ?ILDIR HAVAL?MANI|2015|10|76.6
17227|AYDIN ?ILDIR HAVAL?MANI|2015|11|76.3
17227|AYDIN ?ILDIR HAVAL?MANI|2015|12|80.0
17227|AYDIN ?ILDIR HAVAL?MANI|2015|13|73.6
17227|AYDIN ?ILDIR HAVAL?MANI|2016|1|79.7
17227|AYDIN ?ILDIR HAVAL?MANI|2016|2|71.1
17227|AYDIN ?ILDIR HAVAL?MANI|2016|3|70.5
17227|AYDIN ?ILDIR HAVAL?MANI|2016|4|61.2
17227|AYDIN ?ILDIR HAVAL?MANI|2016|5|59.7
17227|AYDIN ?ILDIR HAVAL?MANI|2016|6|48.9
17227|AYDIN ?ILDIR HAVAL?MANI|2016|7|49.2
17227|AYDIN ?ILDIR HAVAL?MANI|2016|8|56.3
17227|AYDIN ?ILDIR HAVAL?MANI|2016|9|57.5
17227|AYDIN ?ILDIR HAVAL?MANI|2016|10|59.3
17227|AYDIN ?ILDIR HAVAL?MANI|2016|11|64.1
17227|AYDIN ?ILDIR HAVAL?MANI|2016|12|68.1
17227|AYDIN ?ILDIR HAVAL?MANI|2016|13|62.1
17227|AYDIN ?ILDIR HAVAL?MANI|2017|1|78.3
17227|AYDIN ?ILDIR HAVAL?MANI|2017|2|72.3
17227|AYDIN ?ILDIR HAVAL?MANI|2017|3|76.9
17227|AYDIN ?ILDIR HAVAL?MANI|2017|4|68.2
17227|AYDIN ?ILDIR HAVAL?MANI|2017|5|64.7
17227|AYDIN ?ILDIR HAVAL?MANI|2017|6|54.8
17227|AYDIN ?ILDIR HAVAL?MANI|2017|7|47.8
17227|AYDIN ?ILDIR HAVAL?MANI|2017|8|56.3
17227|AYDIN ?ILDIR HAVAL?MANI|2017|9|56.0
17227|AYDIN ?ILDIR HAVAL?MANI|2017|10|62.4
17227|AYDIN ?ILDIR HAVAL?MANI|2017|11|75.1
17227|AYDIN ?ILDIR HAVAL?MANI|2017|12|73.9
17227|AYDIN ?ILDIR HAVAL?MANI|2017|13|65.3
17227|AYDIN ?ILDIR HAVAL?MANI|2018|1|73.3
17227|AYDIN ?ILDIR HAVAL?MANI|2018|2|74.0
17227|AYDIN ?ILDIR HAVAL?MANI|2018|3|67.1
17227|AYDIN ?ILDIR HAVAL?MANI|2018|4|55.8
17227|AYDIN ?ILDIR HAVAL?MANI|2018|5|52.4
17227|AYDIN ?ILDIR HAVAL?MANI|2018|6|55.1
17227|AYDIN ?ILDIR HAVAL?MANI|2018|7|46.6
17227|AYDIN ?ILDIR HAVAL?MANI|2018|8|51.2
17227|AYDIN ?ILDIR HAVAL?MANI|2018|9|50.4
17227|AYDIN ?ILDIR HAVAL?MANI|2018|10|60.1
17227|AYDIN ?ILDIR HAVAL?MANI|2018|11|63.3
17227|AYDIN ?ILDIR HAVAL?MANI|2018|12|77.3
17227|AYDIN ?ILDIR HAVAL?MANI|2019|1|76.3
17227|AYDIN ?ILDIR HAVAL?MANI|2019|2|64.7
17227|AYDIN ?ILDIR HAVAL?MANI|2019|3|58.2
17227|AYDIN ?ILDIR HAVAL?MANI|2019|4|62.5
17227|AYDIN ?ILDIR HAVAL?MANI|2019|5|50.6
17227|AYDIN ?ILDIR HAVAL?MANI|2019|6|53.4
17227|AYDIN ?ILDIR HAVAL?MANI|2019|7|46.0
17227|AYDIN ?ILDIR HAVAL?MANI|2019|8|43.8
17227|AYDIN ?ILDIR HAVAL?MANI|2019|9|58.1
17227|AYDIN ?ILDIR HAVAL?MANI|2019|10|57.6
17227|AYDIN ?ILDIR HAVAL?MANI|2019|11|67.1
17227|AYDIN ?ILDIR HAVAL?MANI|2019|12|74.4
17227|AYDIN ?ILDIR HAVAL?MANI|2020|1|65.3
17227|AYDIN ?ILDIR HAVAL?MANI|2020|2|66.9
17227|AYDIN ?ILDIR HAVAL?MANI|2020|3|66.6
17227|AYDIN ?ILDIR HAVAL?MANI|2020|4|61.0
17227|AYDIN ?ILDIR HAVAL?MANI|2020|5|48.7
17227|AYDIN ?ILDIR HAVAL?MANI|2020|6|51.0
17227|AYDIN ?ILDIR HAVAL?MANI|2020|7|49.0
17227|AYDIN ?ILDIR HAVAL?MANI|2020|8|50.2
17227|AYDIN ?ILDIR HAVAL?MANI|2020|9|53.8
17227|AYDIN ?ILDIR HAVAL?MANI|2020|10|57.2
17227|AYDIN ?ILDIR HAVAL?MANI|2020|11|53.6
17227|AYDIN ?ILDIR HAVAL?MANI|2020|12|75.7
17227|AYDIN ?ILDIR HAVAL?MANI|2021|1|80.7
17227|AYDIN ?ILDIR HAVAL?MANI|2021|2|63.4
17227|AYDIN ?ILDIR HAVAL?MANI|2021|3|67.3
17227|AYDIN ?ILDIR HAVAL?MANI|2021|4|58.8
17227|AYDIN ?ILDIR HAVAL?MANI|2021|5|43.7
17227|AYDIN ?ILDIR HAVAL?MANI|2021|6|47.6
17237|DEN?ZL?|1960|1|70.4
17237|DEN?ZL?|1960|2|67.5
17237|DEN?ZL?|1960|3|68.8
17237|DEN?ZL?|1960|4|65.1
17237|DEN?ZL?|1960|5|49.7
17237|DEN?ZL?|1960|6|46.8
17237|DEN?ZL?|1960|7|35.6
17237|DEN?ZL?|1960|8|35.0
17237|DEN?ZL?|1960|9|43.0
17237|DEN?ZL?|1960|10|42.3
17237|DEN?ZL?|1960|11|65.4
17237|DEN?ZL?|1960|12|70.4
17237|DEN?ZL?|1960|13|54.9
17237|DEN?ZL?|1961|1|72.8
17237|DEN?ZL?|1961|2|66.4
17237|DEN?ZL?|1961|3|51.3
17237|DEN?ZL?|1961|4|51.8
17237|DEN?ZL?|1961|5|48.3
17237|DEN?ZL?|1961|6|42.9
17237|DEN?ZL?|1961|7|35.4
17237|DEN?ZL?|1961|8|32.7
17237|DEN?ZL?|1961|9|31.9
17237|DEN?ZL?|1961|10|56.7
17237|DEN?ZL?|1961|11|58.5
17237|DEN?ZL?|1961|12|75.8
17237|DEN?ZL?|1961|13|52.0
17237|DEN?ZL?|1962|1|68.4
17237|DEN?ZL?|1962|2|68.1
17237|DEN?ZL?|1962|3|59.1
17237|DEN?ZL?|1962|4|58.0
17237|DEN?ZL?|1962|5|45.4
17237|DEN?ZL?|1962|6|37.2
17237|DEN?ZL?|1962|7|33.8
17237|DEN?ZL?|1962|8|34.5
17237|DEN?ZL?|1962|9|42.7
17237|DEN?ZL?|1962|10|70.5
17237|DEN?ZL?|1962|11|71.3
17237|DEN?ZL?|1962|12|73.5
17237|DEN?ZL?|1962|13|55.1
17237|DEN?ZL?|1963|1|73.0
17237|DEN?ZL?|1963|2|67.5
17237|DEN?ZL?|1963|3|62.9
17237|DEN?ZL?|1963|4|59.1
17237|DEN?ZL?|1963|5|68.3
17237|DEN?ZL?|1963|6|47.1
17237|DEN?ZL?|1963|7|41.7
17237|DEN?ZL?|1963|8|40.0
17237|DEN?ZL?|1963|9|43.2
17237|DEN?ZL?|1963|10|62.3
17237|DEN?ZL?|1963|11|67.4
17237|DEN?ZL?|1963|12|55.4
17237|DEN?ZL?|1963|13|57.3
17237|DEN?ZL?|1964|1|54.2
17237|DEN?ZL?|1964|2|69.7
17237|DEN?ZL?|1964|3|71.8
17237|DEN?ZL?|1964|4|44.5
17237|DEN?ZL?|1964|5|54.7
17237|DEN?ZL?|1964|6|50.9
17237|DEN?ZL?|1964|7|40.8
17237|DEN?ZL?|1964|8|37.7
17237|DEN?ZL?|1964|9|46.5
17237|DEN?ZL?|1964|10|39.1
17237|DEN?ZL?|1964|11|63.2
17237|DEN?ZL?|1964|12|73.7
17237|DEN?ZL?|1964|13|53.9
17237|DEN?ZL?|1965|1|70.3
17237|DEN?ZL?|1965|2|74.4
17237|DEN?ZL?|1965|3|63.4
17237|DEN?ZL?|1965|4|63.3
17237|DEN?ZL?|1965|5|57.3
17237|DEN?ZL?|1965|6|38.7
17237|DEN?ZL?|1965|7|37.0
17237|DEN?ZL?|1965|8|48.6
17237|DEN?ZL?|1965|9|45.5
17237|DEN?ZL?|1965|10|56.5
17237|DEN?ZL?|1965|11|57.4
17237|DEN?ZL?|1965|12|74.1
17237|DEN?ZL?|1965|13|57.1
17237|DEN?ZL?|1966|1|79.6
17237|DEN?ZL?|1966|2|71.2
17237|DEN?ZL?|1966|3|70.3
17237|DEN?ZL?|1966|4|63.7
17237|DEN?ZL?|1966|5|57.1
17237|DEN?ZL?|1966|6|47.5
17237|DEN?ZL?|1966|7|48.4
17237|DEN?ZL?|1966|8|50.0
17237|DEN?ZL?|1966|9|60.6
17237|DEN?ZL?|1966|10|63.2
17237|DEN?ZL?|1966|11|67.2
17237|DEN?ZL?|1966|12|77.2
17237|DEN?ZL?|1966|13|63.0
17237|DEN?ZL?|1967|1|69.2
17237|DEN?ZL?|1967|2|70.8
17237|DEN?ZL?|1967|3|66.6
17237|DEN?ZL?|1967|4|63.8
17237|DEN?ZL?|1967|5|59.9
17237|DEN?ZL?|1967|6|44.8
17237|DEN?ZL?|1967|7|44.1
17237|DEN?ZL?|1967|8|43.0
17237|DEN?ZL?|1967|9|54.0
17237|DEN?ZL?|1967|10|67.2
17237|DEN?ZL?|1967|11|71.5
17237|DEN?ZL?|1967|12|74.9
17237|DEN?ZL?|1967|13|60.8
17237|DEN?ZL?|1968|1|72.0
17237|DEN?ZL?|1968|2|71.0
17237|DEN?ZL?|1968|3|71.4
17237|DEN?ZL?|1968|4|57.0
17237|DEN?ZL?|1968|5|49.8
17237|DEN?ZL?|1968|6|51.9
17237|DEN?ZL?|1968|7|41.0
17237|DEN?ZL?|1968|8|50.6
17237|DEN?ZL?|1968|9|59.7
17237|DEN?ZL?|1968|10|69.4
17237|DEN?ZL?|1968|11|79.9
17237|DEN?ZL?|1968|12|80.8
17237|DEN?ZL?|1968|13|62.8
17237|DEN?ZL?|1969|1|78.3
17237|DEN?ZL?|1969|2|75.8
17237|DEN?ZL?|1969|3|77.8
17237|DEN?ZL?|1969|4|69.1
17237|DEN?ZL?|1969|5|60.9
17237|DEN?ZL?|1969|6|48.3
17237|DEN?ZL?|1969|7|49.5
17237|DEN?ZL?|1969|8|49.7
17237|DEN?ZL?|1969|9|53.1
17237|DEN?ZL?|1969|10|65.9
17237|DEN?ZL?|1969|11|63.7
17237|DEN?ZL?|1969|12|73.9
17237|DEN?ZL?|1969|13|63.8
17237|DEN?ZL?|1970|1|75.8
17237|DEN?ZL?|1970|2|68.0
17237|DEN?ZL?|1970|3|60.5
17237|DEN?ZL?|1970|4|56.6
17237|DEN?ZL?|1970|5|50.2
17237|DEN?ZL?|1970|6|47.4
17237|DEN?ZL?|1970|7|48.8
17237|DEN?ZL?|1970|8|46.7
17237|DEN?ZL?|1970|9|51.7
17237|DEN?ZL?|1970|10|63.3
17237|DEN?ZL?|1970|11|75.4
17237|DEN?ZL?|1970|12|78.7
17237|DEN?ZL?|1970|13|60.2
17237|DEN?ZL?|1971|1|72.5
17237|DEN?ZL?|1971|2|70.2
17237|DEN?ZL?|1971|3|64.1
17237|DEN?ZL?|1971|4|64.3
17237|DEN?ZL?|1971|5|55.8
17237|DEN?ZL?|1971|6|51.4
17237|DEN?ZL?|1971|7|54.0
17237|DEN?ZL?|1971|8|52.7
17237|DEN?ZL?|1971|9|53.5
17237|DEN?ZL?|1971|10|59.1
17237|DEN?ZL?|1971|11|68.4
17237|DEN?ZL?|1971|12|70.9
17237|DEN?ZL?|1971|13|61.4
17237|DEN?ZL?|1972|1|74.4
17237|DEN?ZL?|1972|2|66.6
17237|DEN?ZL?|1972|3|63.7
17237|DEN?ZL?|1972|4|59.7
17237|DEN?ZL?|1972|5|55.2
17237|DEN?ZL?|1972|6|54.3
17237|DEN?ZL?|1972|7|52.5
17237|DEN?ZL?|1972|8|50.0
17237|DEN?ZL?|1972|9|53.7
17237|DEN?ZL?|1972|10|74.6
17237|DEN?ZL?|1972|11|78.5
17237|DEN?ZL?|1972|12|73.4
17237|DEN?ZL?|1972|13|63.0
17237|DEN?ZL?|1973|1|73.8
17237|DEN?ZL?|1973|2|73.7
17237|DEN?ZL?|1973|3|68.2
17237|DEN?ZL?|1973|4|70.2
17237|DEN?ZL?|1973|5|54.7
17237|DEN?ZL?|1973|6|53.0
17237|DEN?ZL?|1973|7|54.7
17237|DEN?ZL?|1973|8|57.5
17237|DEN?ZL?|1973|9|54.5
17237|DEN?ZL?|1973|10|65.4
17237|DEN?ZL?|1973|11|63.3
17237|DEN?ZL?|1973|12|75.4
17237|DEN?ZL?|1973|13|63.6
17237|DEN?ZL?|1974|1|68.6
17237|DEN?ZL?|1974|2|63.5
17237|DEN?ZL?|1974|3|67.3
17237|DEN?ZL?|1974|4|63.8
17237|DEN?ZL?|1974|5|59.7
17237|DEN?ZL?|1974|6|48.7
17237|DEN?ZL?|1974|7|43.2
17237|DEN?ZL?|1974|8|49.7
17237|DEN?ZL?|1974|9|49.0
17237|DEN?ZL?|1974|10|59.2
17237|DEN?ZL?|1974|11|74.2
17237|DEN?ZL?|1974|12|77.8
17237|DEN?ZL?|1974|13|60.4
17237|DEN?ZL?|1975|1|73.9
17237|DEN?ZL?|1975|2|78.2
17237|DEN?ZL?|1975|3|64.1
17237|DEN?ZL?|1975|4|69.6
17237|DEN?ZL?|1975|5|77.1
17237|DEN?ZL?|1975|6|69.0
17237|DEN?ZL?|1975|7|60.1
17237|DEN?ZL?|1975|8|64.7
17237|DEN?ZL?|1975|9|63.2
17237|DEN?ZL?|1975|10|71.5
17237|DEN?ZL?|1975|11|76.5
17237|DEN?ZL?|1975|12|84.3
17237|DEN?ZL?|1975|13|71.0
17237|DEN?ZL?|1976|1|79.6
17237|DEN?ZL?|1976|2|67.3
17237|DEN?ZL?|1976|3|76.5
17237|DEN?ZL?|1976|4|67.8
17237|DEN?ZL?|1976|5|64.4
17237|DEN?ZL?|1976|6|51.4
17237|DEN?ZL?|1976|7|48.6
17237|DEN?ZL?|1976|8|55.6
17237|DEN?ZL?|1976|9|55.4
17237|DEN?ZL?|1976|10|70.6
17237|DEN?ZL?|1976|11|76.1
17237|DEN?ZL?|1976|12|79.3
17237|DEN?ZL?|1976|13|66.1
17237|DEN?ZL?|1977|1|77.9
17237|DEN?ZL?|1977|2|69.9
17237|DEN?ZL?|1977|3|70.1
17237|DEN?ZL?|1977|4|64.4
17237|DEN?ZL?|1977|5|52.9
17237|DEN?ZL?|1977|6|48.6
17237|DEN?ZL?|1977|7|46.2
17237|DEN?ZL?|1977|8|46.3
17237|DEN?ZL?|1977|9|62.5
17237|DEN?ZL?|1977|10|60.9
17237|DEN?ZL?|1977|11|66.1
17237|DEN?ZL?|1977|12|76.3
17237|DEN?ZL?|1977|13|61.8
17237|DEN?ZL?|1978|1|80.9
17237|DEN?ZL?|1978|2|66.4
17237|DEN?ZL?|1978|3|73.1
17237|DEN?ZL?|1978|4|70.2
17237|DEN?ZL?|1978|5|54.2
17237|DEN?ZL?|1978|6|49.9
17237|DEN?ZL?|1978|7|44.6
17237|DEN?ZL?|1978|8|52.8
17237|DEN?ZL?|1978|9|61.8
17237|DEN?ZL?|1978|10|65.2
17237|DEN?ZL?|1978|11|64.9
17237|DEN?ZL?|1978|12|82.9
17237|DEN?ZL?|1978|13|63.9
17237|DEN?ZL?|1979|1|76.0
17237|DEN?ZL?|1979|2|71.7
17237|DEN?ZL?|1979|3|68.7
17237|DEN?ZL?|1979|4|63.2
17237|DEN?ZL?|1979|5|68.8
17237|DEN?ZL?|1979|6|56.7
17237|DEN?ZL?|1979|7|51.9
17237|DEN?ZL?|1979|8|54.9
17237|DEN?ZL?|1979|9|51.3
17237|DEN?ZL?|1979|10|67.4
17237|DEN?ZL?|1979|11|75.6
17237|DEN?ZL?|1979|12|78.7
17237|DEN?ZL?|1979|13|65.4
17237|DEN?ZL?|1980|1|78.8
17237|DEN?ZL?|1980|2|77.9
17237|DEN?ZL?|1980|3|71.9
17237|DEN?ZL?|1980|4|67.9
17237|DEN?ZL?|1980|5|57.6
17237|DEN?ZL?|1980|6|48.5
17237|DEN?ZL?|1980|7|46.9
17237|DEN?ZL?|1980|8|54.7
17237|DEN?ZL?|1980|9|55.9
17237|DEN?ZL?|1980|10|60.3
17237|DEN?ZL?|1980|11|72.8
17237|DEN?ZL?|1980|12|73.9
17237|DEN?ZL?|1980|13|63.9
17237|DEN?ZL?|1981|1|81.0
17237|DEN?ZL?|1981|2|76.0
17237|DEN?ZL?|1981|3|67.7
17237|DEN?ZL?|1981|4|56.9
17237|DEN?ZL?|1981|5|57.8
17237|DEN?ZL?|1981|6|46.9
17237|DEN?ZL?|1981|7|50.5
17237|DEN?ZL?|1981|8|48.7
17237|DEN?ZL?|1981|9|53.7
17237|DEN?ZL?|1981|10|61.0
17237|DEN?ZL?|1981|11|65.6
17237|DEN?ZL?|1981|12|67.7
17237|DEN?ZL?|1981|13|61.1
17237|DEN?ZL?|1982|1|72.6
17237|DEN?ZL?|1982|2|65.8
17237|DEN?ZL?|1982|3|63.8
17237|DEN?ZL?|1982|4|63.4
17237|DEN?ZL?|1982|5|55.7
17237|DEN?ZL?|1982|6|44.2
17237|DEN?ZL?|1982|7|43.8
17237|DEN?ZL?|1982|8|45.8
17237|DEN?ZL?|1982|9|48.0
17237|DEN?ZL?|1982|10|61.0
17237|DEN?ZL?|1982|11|55.8
17237|DEN?ZL?|1982|12|64.6
17237|DEN?ZL?|1982|13|57.0
17237|DEN?ZL?|1983|1|69.3
17237|DEN?ZL?|1983|2|70.4
17237|DEN?ZL?|1983|3|65.7
17237|DEN?ZL?|1983|4|54.6
17237|DEN?ZL?|1983|5|52.1
17237|DEN?ZL?|1983|6|50.5
17237|DEN?ZL?|1983|7|49.8
17237|DEN?ZL?|1983|8|43.9
17237|DEN?ZL?|1983|9|47.0
17237|DEN?ZL?|1983|10|58.9
17237|DEN?ZL?|1983|11|74.4
17237|DEN?ZL?|1983|12|79.3
17237|DEN?ZL?|1983|13|59.6
17237|DEN?ZL?|1984|1|77.8
17237|DEN?ZL?|1984|2|74.9
17237|DEN?ZL?|1984|3|66.7
17237|DEN?ZL?|1984|4|70.1
17237|DEN?ZL?|1984|5|47.5
17237|DEN?ZL?|1984|6|46.7
17237|DEN?ZL?|1984|7|47.8
17237|DEN?ZL?|1984|8|51.0
17237|DEN?ZL?|1984|9|53.1
17237|DEN?ZL?|1984|10|52.5
17237|DEN?ZL?|1984|11|74.4
17237|DEN?ZL?|1984|12|73.8
17237|DEN?ZL?|1984|13|61.3
17237|DEN?ZL?|1985|1|79.3
17237|DEN?ZL?|1985|2|72.2
17237|DEN?ZL?|1985|3|71.4
17237|DEN?ZL?|1985|4|58.7
17237|DEN?ZL?|1985|5|56.4
17237|DEN?ZL?|1985|6|46.6
17237|DEN?ZL?|1985|7|39.8
17237|DEN?ZL?|1985|8|47.7
17237|DEN?ZL?|1985|9|50.1
17237|DEN?ZL?|1985|10|62.5
17237|DEN?ZL?|1985|11|68.3
17237|DEN?ZL?|1985|12|77.1
17237|DEN?ZL?|1985|13|60.8
17237|DEN?ZL?|1986|1|75.6
17237|DEN?ZL?|1986|2|73.7
17237|DEN?ZL?|1986|3|73.7
17237|DEN?ZL?|1986|4|54.5
17237|DEN?ZL?|1986|5|56.2
17237|DEN?ZL?|1986|6|55.9
17237|DEN?ZL?|1986|7|51.4
17237|DEN?ZL?|1986|8|55.7
17237|DEN?ZL?|1986|9|66.6
