Istasyon_No|Istasyon_Adi|YIL|AY|MAKSIMUM_SICAKLIK_C
17296|FETH?YE|2011|10|29.4
17296|FETH?YE|2011|11|24.5
17296|FETH?YE|2011|12|21.0
17296|FETH?YE|2011|13|41.0
17296|FETH?YE|2012|1|18.2
17296|FETH?YE|2012|2|19.9
17296|FETH?YE|2012|3|26.0
17296|FETH?YE|2012|4|29.6
17296|FETH?YE|2012|5|31.6
17296|FETH?YE|2012|6|41.3
17296|FETH?YE|2012|7|42.1
17296|FETH?YE|2012|8|40.5
17296|FETH?YE|2012|9|37.4
17296|FETH?YE|2012|10|35.1
17296|FETH?YE|2012|11|28.2
17296|FETH?YE|2012|12|23.6
17296|FETH?YE|2012|13|42.1
17296|FETH?YE|2013|1|21.1
17296|FETH?YE|2013|2|22.2
17296|FETH?YE|2013|3|29.3
17296|FETH?YE|2013|4|35.7
17296|FETH?YE|2013|5|34.9
17296|FETH?YE|2013|6|38.0
17296|FETH?YE|2013|7|39.2
17296|FETH?YE|2013|8|38.8
17296|FETH?YE|2013|9|38.5
17296|FETH?YE|2013|10|33.6
17296|FETH?YE|2013|11|27.6
17296|FETH?YE|2013|12|22.6
17296|FETH?YE|2013|13|39.2
17296|FETH?YE|2014|1|19.6
17296|FETH?YE|2014|2|22.5
17296|FETH?YE|2014|3|24.2
17296|FETH?YE|2014|4|28.4
17296|FETH?YE|2014|5|31.5
17296|FETH?YE|2014|6|41.0
17296|FETH?YE|2014|7|38.8
17296|FETH?YE|2014|8|42.0
17296|FETH?YE|2014|9|34.0
17296|FETH?YE|2014|10|32.2
17296|FETH?YE|2014|11|25.0
17296|FETH?YE|2014|12|22.9
17296|FETH?YE|2014|13|42.0
17296|FETH?YE|2015|1|20.2
17296|FETH?YE|2015|2|23.8
17296|FETH?YE|2015|3|23.0
17296|FETH?YE|2015|4|27.8
17296|FETH?YE|2015|5|31.5
17296|FETH?YE|2015|6|36.3
17296|FETH?YE|2015|7|37.8
17296|FETH?YE|2015|8|39.5
17296|FETH?YE|2015|9|40.3
17296|FETH?YE|2015|10|30.9
17296|FETH?YE|2015|11|26.4
17296|FETH?YE|2015|12|21.7
17296|FETH?YE|2015|13|40.3
17296|FETH?YE|2016|1|21.6
17296|FETH?YE|2016|2|23.7
17296|FETH?YE|2016|3|27.2
17296|FETH?YE|2016|4|30.9
17296|FETH?YE|2016|5|32.1
17296|FETH?YE|2016|6|41.1
17296|FETH?YE|2016|7|39.4
17296|FETH?YE|2016|8|37.9
17296|FETH?YE|2016|9|37.5
17296|FETH?YE|2016|10|31.5
17296|FETH?YE|2016|11|24.9
17296|FETH?YE|2016|12|19.8
17296|FETH?YE|2016|13|41.1
17296|FETH?YE|2017|1|18.2
17296|FETH?YE|2017|2|20.4
17296|FETH?YE|2017|3|25.0
17296|FETH?YE|2017|4|28.8
17296|FETH?YE|2017|5|34.5
17296|FETH?YE|2017|6|43.4
17296|FETH?YE|2017|7|43.7
17296|FETH?YE|2017|8|37.7
17296|FETH?YE|2017|9|37.3
17296|FETH?YE|2017|10|29.4
17296|FETH?YE|2017|11|25.0
17296|FETH?YE|2017|12|22.7
17296|FETH?YE|2017|13|43.7
17296|FETH?YE|2018|1|20.6
17296|FETH?YE|2018|2|23.1
17296|FETH?YE|2018|3|30.7
17296|FETH?YE|2018|4|31.2
17296|FETH?YE|2018|5|35.8
17296|FETH?YE|2018|6|37.5
17296|FETH?YE|2018|7|40.5
17296|FETH?YE|2018|8|38.1
17296|FETH?YE|2018|9|36.2
17296|FETH?YE|2018|10|33.0
17296|FETH?YE|2018|11|28.6
17296|FETH?YE|2018|12|21.0
17296|FETH?YE|2018|13|40.5
17296|FETH?YE|2019|1|18.6
17296|FETH?YE|2019|2|23.8
17296|FETH?YE|2019|3|24.8
17296|FETH?YE|2019|4|27.0
17296|FETH?YE|2019|5|35.2
17296|FETH?YE|2019|6|37.9
17296|FETH?YE|2019|7|38.6
17296|FETH?YE|2019|8|40.3
17296|FETH?YE|2019|9|34.6
17296|FETH?YE|2019|10|33.3
17296|FETH?YE|2019|11|28.4
17296|FETH?YE|2019|12|21.4
17296|FETH?YE|2019|13|40.3
17296|FETH?YE|2020|1|19.5
17296|FETH?YE|2020|2|22.1
17296|FETH?YE|2020|3|24.4
17296|FETH?YE|2020|4|28.1
17296|FETH?YE|2020|5|40.1
17296|FETH?YE|2020|6|35.9
17296|FETH?YE|2020|7|39.0
17296|FETH?YE|2020|8|39.1
17296|FETH?YE|2020|9|38.5
17296|FETH?YE|2020|10|34.2
17296|FETH?YE|2020|11|26.9
17296|FETH?YE|2020|12|22.8
17296|FETH?YE|2020|13|40.1
17296|FETH?YE|2021|1|22.0
17296|FETH?YE|2021|2|26.5
17296|FETH?YE|2021|3|24.0
17296|FETH?YE|2021|4|31.8
17296|FETH?YE|2021|5|37.0
17296|FETH?YE|2021|6|40.2
17298|MARMAR?S|1960|1|21.6
17298|MARMAR?S|1960|2|22.4
17298|MARMAR?S|1960|3|27.5
17298|MARMAR?S|1960|4|27.1
17298|MARMAR?S|1960|5|39.2
17298|MARMAR?S|1960|6|38.4
17298|MARMAR?S|1960|7|42.5
17298|MARMAR?S|1960|8|43.0
17298|MARMAR?S|1960|9|39.2
17298|MARMAR?S|1960|10|36.3
17298|MARMAR?S|1960|11|30.0
17298|MARMAR?S|1960|12|24.0
17298|MARMAR?S|1960|13|43.0
17298|MARMAR?S|1961|1|19.0
17298|MARMAR?S|1961|2|20.3
17298|MARMAR?S|1961|3|24.0
17298|MARMAR?S|1961|4|29.5
17298|MARMAR?S|1961|5|34.5
17298|MARMAR?S|1961|6|38.7
17298|MARMAR?S|1961|7|42.0
17298|MARMAR?S|1961|8|41.7
17298|MARMAR?S|1961|9|38.8
17298|MARMAR?S|1961|10|33.6
17298|MARMAR?S|1961|11|28.8
17298|MARMAR?S|1961|12|22.5
17298|MARMAR?S|1961|13|42.0
17298|MARMAR?S|1962|1|20.0
17298|MARMAR?S|1962|2|18.8
17298|MARMAR?S|1962|3|23.8
17298|MARMAR?S|1962|4|28.0
17298|MARMAR?S|1962|5|38.0
17298|MARMAR?S|1962|6|39.0
17298|MARMAR?S|1962|7|41.0
17298|MARMAR?S|1962|8|41.5
17298|MARMAR?S|1962|9|40.0
17298|MARMAR?S|1962|10|31.0
17298|MARMAR?S|1962|11|27.3
17298|MARMAR?S|1962|12|21.3
17298|MARMAR?S|1962|13|41.5
17298|MARMAR?S|1963|1|20.0
17298|MARMAR?S|1963|2|20.1
17298|MARMAR?S|1963|3|22.8
17298|MARMAR?S|1963|4|26.4
17298|MARMAR?S|1963|5|29.7
17298|MARMAR?S|1963|6|38.0
17298|MARMAR?S|1963|7|39.9
17298|MARMAR?S|1963|8|42.3
17298|MARMAR?S|1963|9|36.0
17298|MARMAR?S|1963|10|33.0
17298|MARMAR?S|1963|11|25.0
17298|MARMAR?S|1963|12|21.8
17298|MARMAR?S|1963|13|42.3
17298|MARMAR?S|1964|1|17.1
17298|MARMAR?S|1964|2|18.2
17298|MARMAR?S|1964|3|23.6
17298|MARMAR?S|1964|4|25.6
17298|MARMAR?S|1964|5|29.7
17298|MARMAR?S|1964|6|35.7
17298|MARMAR?S|1964|7|36.7
17298|MARMAR?S|1964|8|38.5
17298|MARMAR?S|1964|9|34.5
17298|MARMAR?S|1964|10|31.5
17298|MARMAR?S|1964|11|26.7
17298|MARMAR?S|1964|12|20.0
17298|MARMAR?S|1964|13|38.5
17298|MARMAR?S|1965|1|18.2
17298|MARMAR?S|1965|2|18.0
17298|MARMAR?S|1965|3|23.7
17298|MARMAR?S|1965|4|26.0
17298|MARMAR?S|1965|5|32.0
17298|MARMAR?S|1965|6|34.8
17298|MARMAR?S|1965|7|40.6
17298|MARMAR?S|1965|8|37.5
17298|MARMAR?S|1965|9|35.2
17298|MARMAR?S|1965|10|30.7
17298|MARMAR?S|1965|11|24.8
17298|MARMAR?S|1965|12|19.9
17298|MARMAR?S|1965|13|40.6
17298|MARMAR?S|1966|1|18.7
17298|MARMAR?S|1966|2|22.3
17298|MARMAR?S|1966|3|21.7
17298|MARMAR?S|1966|4|27.0
17298|MARMAR?S|1966|5|30.1
17298|MARMAR?S|1966|6|35.7
17298|MARMAR?S|1966|7|38.5
17298|MARMAR?S|1966|8|38.5
17298|MARMAR?S|1966|9|35.2
17298|MARMAR?S|1966|10|31.0
17298|MARMAR?S|1966|11|28.6
17298|MARMAR?S|1966|12|21.6
17298|MARMAR?S|1966|13|38.5
17298|MARMAR?S|1967|1|18.4
17298|MARMAR?S|1967|2|19.4
17298|MARMAR?S|1967|3|21.6
17298|MARMAR?S|1967|4|26.9
17298|MARMAR?S|1967|5|29.3
17298|MARMAR?S|1967|6|36.3
17298|MARMAR?S|1967|7|39.3
17298|MARMAR?S|1967|8|38.2
17298|MARMAR?S|1967|9|33.5
17298|MARMAR?S|1967|10|30.1
17298|MARMAR?S|1967|11|25.6
17298|MARMAR?S|1967|12|21.1
17298|MARMAR?S|1967|13|39.3
17298|MARMAR?S|1968|1|17.5
17298|MARMAR?S|1968|2|21.6
17298|MARMAR?S|1968|3|21.8
17298|MARMAR?S|1968|4|28.4
17298|MARMAR?S|1968|5|34.6
17298|MARMAR?S|1968|6|36.9
17298|MARMAR?S|1968|7|38.6
17298|MARMAR?S|1968|8|36.4
17298|MARMAR?S|1968|9|33.0
17298|MARMAR?S|1968|10|27.4
17298|MARMAR?S|1968|11|23.0
17298|MARMAR?S|1968|12|20.4
17298|MARMAR?S|1968|13|38.6
17298|MARMAR?S|1969|1|18.0
17298|MARMAR?S|1969|2|18.6
17298|MARMAR?S|1969|3|20.6
17298|MARMAR?S|1969|4|24.4
17298|MARMAR?S|1969|5|35.0
17298|MARMAR?S|1969|6|38.6
17298|MARMAR?S|1969|7|36.6
17298|MARMAR?S|1969|8|36.3
17298|MARMAR?S|1969|9|34.4
17298|MARMAR?S|1969|10|29.1
17298|MARMAR?S|1969|11|24.3
17298|MARMAR?S|1969|12|21.0
17298|MARMAR?S|1969|13|38.6
17298|MARMAR?S|1970|1|20.0
17298|MARMAR?S|1970|2|19.3
17298|MARMAR?S|1970|3|21.6
17298|MARMAR?S|1970|4|31.6
17298|MARMAR?S|1970|5|27.7
17298|MARMAR?S|1970|6|36.7
17298|MARMAR?S|1970|7|37.8
17298|MARMAR?S|1970|8|40.0
17298|MARMAR?S|1970|9|35.3
17298|MARMAR?S|1970|10|29.1
17298|MARMAR?S|1970|11|25.2
17298|MARMAR?S|1970|12|19.3
17298|MARMAR?S|1970|13|40.0
17298|MARMAR?S|1971|1|22.5
17298|MARMAR?S|1971|2|17.5
17298|MARMAR?S|1971|3|20.7
17298|MARMAR?S|1971|4|29.3
17298|MARMAR?S|1971|5|33.9
17298|MARMAR?S|1971|6|39.2
17298|MARMAR?S|1971|7|36.6
17298|MARMAR?S|1971|8|39.0
17298|MARMAR?S|1971|9|35.1
17298|MARMAR?S|1971|10|30.0
17298|MARMAR?S|1971|11|23.2
17298|MARMAR?S|1971|12|19.5
17298|MARMAR?S|1971|13|39.2
17298|MARMAR?S|1972|1|18.5
17298|MARMAR?S|1972|2|19.8
17298|MARMAR?S|1972|3|21.5
17298|MARMAR?S|1972|4|27.1
17298|MARMAR?S|1972|5|32.2
17298|MARMAR?S|1972|6|37.6
17298|MARMAR?S|1972|7|37.7
17298|MARMAR?S|1972|8|38.6
17298|MARMAR?S|1972|9|35.0
17298|MARMAR?S|1972|10|29.1
17298|MARMAR?S|1972|11|24.0
17298|MARMAR?S|1972|12|21.1
17298|MARMAR?S|1972|13|38.6
17298|MARMAR?S|1973|1|17.6
17298|MARMAR?S|1973|2|20.3
17298|MARMAR?S|1973|3|23.3
17298|MARMAR?S|1973|4|25.1
17298|MARMAR?S|1973|5|37.0
17298|MARMAR?S|1973|6|40.0
17298|MARMAR?S|1973|7|43.1
17298|MARMAR?S|1973|8|37.0
17298|MARMAR?S|1973|9|36.0
17298|MARMAR?S|1973|10|33.0
17298|MARMAR?S|1973|11|24.1
17298|MARMAR?S|1973|12|20.7
17298|MARMAR?S|1973|13|43.1
17298|MARMAR?S|1974|1|18.7
17298|MARMAR?S|1974|2|19.5
17298|MARMAR?S|1974|3|25.1
17298|MARMAR?S|1974|4|25.1
17298|MARMAR?S|1974|5|32.1
17298|MARMAR?S|1974|6|37.0
17298|MARMAR?S|1974|7|40.0
17298|MARMAR?S|1974|8|39.8
17298|MARMAR?S|1974|9|34.5
17298|MARMAR?S|1974|10|31.0
17298|MARMAR?S|1974|11|23.1
17298|MARMAR?S|1974|12|18.3
17298|MARMAR?S|1974|13|40.0
17298|MARMAR?S|1975|1|18.8
17298|MARMAR?S|1975|2|18.1
17298|MARMAR?S|1975|3|22.9
17298|MARMAR?S|1975|4|30.0
17298|MARMAR?S|1975|5|29.9
17298|MARMAR?S|1975|6|37.0
17298|MARMAR?S|1975|7|37.8
17298|MARMAR?S|1975|8|36.2
17298|MARMAR?S|1975|9|35.6
17298|MARMAR?S|1975|10|33.0
17298|MARMAR?S|1975|11|25.2
17298|MARMAR?S|1975|12|20.1
17298|MARMAR?S|1975|13|37.8
17298|MARMAR?S|1976|1|18.3
17298|MARMAR?S|1976|2|19.9
17298|MARMAR?S|1976|3|22.6
17298|MARMAR?S|1976|4|25.3
17298|MARMAR?S|1976|5|30.8
17298|MARMAR?S|1976|6|35.4
17298|MARMAR?S|1976|7|35.3
17298|MARMAR?S|1976|8|35.2
17298|MARMAR?S|1976|9|33.2
17298|MARMAR?S|1976|10|30.8
17298|MARMAR?S|1976|11|26.3
17298|MARMAR?S|1976|12|20.0
17298|MARMAR?S|1976|13|35.4
17298|MARMAR?S|1977|1|18.4
17298|MARMAR?S|1977|2|24.0
17298|MARMAR?S|1977|3|27.5
17298|MARMAR?S|1977|4|27.0
17298|MARMAR?S|1977|5|36.0
17298|MARMAR?S|1977|6|37.3
17298|MARMAR?S|1977|7|41.8
17298|MARMAR?S|1977|8|39.0
17298|MARMAR?S|1977|9|35.4
17298|MARMAR?S|1977|10|28.4
17298|MARMAR?S|1977|11|24.2
17298|MARMAR?S|1977|12|19.3
17298|MARMAR?S|1977|13|41.8
17298|MARMAR?S|1978|1|17.5
17298|MARMAR?S|1978|2|20.2
17298|MARMAR?S|1978|3|22.7
17298|MARMAR?S|1978|4|26.1
17298|MARMAR?S|1978|5|32.5
17298|MARMAR?S|1978|6|39.0
17298|MARMAR?S|1978|7|40.0
17298|MARMAR?S|1978|8|37.8
17298|MARMAR?S|1978|9|34.0
17298|MARMAR?S|1978|10|32.0
17298|MARMAR?S|1978|11|23.0
17298|MARMAR?S|1978|12|20.0
17298|MARMAR?S|1978|13|40.0
17298|MARMAR?S|1979|1|18.8
17298|MARMAR?S|1979|2|21.8
17298|MARMAR?S|1979|3|23.0
17298|MARMAR?S|1979|4|28.0
17298|MARMAR?S|1979|5|31.5
17298|MARMAR?S|1979|6|40.0
17298|MARMAR?S|1979|7|40.4
17298|MARMAR?S|1979|8|38.6
17298|MARMAR?S|1979|9|40.4
17298|MARMAR?S|1979|10|33.0
17298|MARMAR?S|1979|11|24.0
17298|MARMAR?S|1979|12|21.0
17298|MARMAR?S|1979|13|40.4
17298|MARMAR?S|1980|1|18.5
17298|MARMAR?S|1980|2|19.1
17298|MARMAR?S|1980|3|24.6
17298|MARMAR?S|1980|4|24.6
17298|MARMAR?S|1980|5|29.5
17298|MARMAR?S|1980|6|38.2
17298|MARMAR?S|1980|7|39.0
17298|MARMAR?S|1980|8|38.5
17298|MARMAR?S|1980|9|32.8
17298|MARMAR?S|1980|10|34.0
17298|MARMAR?S|1980|11|25.7
17298|MARMAR?S|1980|12|20.7
17298|MARMAR?S|1980|13|39.0
17298|MARMAR?S|1981|1|16.5
17298|MARMAR?S|1981|2|18.6
17298|MARMAR?S|1981|3|24.8
17298|MARMAR?S|1981|4|31.0
17298|MARMAR?S|1981|5|32.1
17298|MARMAR?S|1981|6|41.2
17298|MARMAR?S|1981|7|38.0
17298|MARMAR?S|1981|8|38.8
17298|MARMAR?S|1981|9|33.0
17298|MARMAR?S|1981|10|32.6
17298|MARMAR?S|1981|11|26.8
17298|MARMAR?S|1981|12|20.0
17298|MARMAR?S|1981|13|41.2
17298|MARMAR?S|1982|1|18.2
17298|MARMAR?S|1982|2|17.3
17298|MARMAR?S|1982|3|18.7
17298|MARMAR?S|1982|4|24.0
17298|MARMAR?S|1982|5|33.4
17298|MARMAR?S|1982|6|38.9
17298|MARMAR?S|1982|7|35.8
17298|MARMAR?S|1982|8|38.4
17298|MARMAR?S|1982|9|37.3
17298|MARMAR?S|1982|10|29.7
17298|MARMAR?S|1982|11|25.0
17298|MARMAR?S|1982|12|20.1
17298|MARMAR?S|1982|13|38.9
17298|MARMAR?S|1983|1|16.0
17298|MARMAR?S|1983|2|17.9
17298|MARMAR?S|1983|3|22.0
17298|MARMAR?S|1983|4|29.2
17298|MARMAR?S|1983|5|32.3
17298|MARMAR?S|1983|6|33.3
17298|MARMAR?S|1983|7|38.3
17298|MARMAR?S|1983|8|37.6
17298|MARMAR?S|1983|9|34.4
17298|MARMAR?S|1983|10|29.5
17298|MARMAR?S|1983|11|24.9
17298|MARMAR?S|1983|12|20.4
17298|MARMAR?S|1983|13|38.3
17298|MARMAR?S|1984|1|17.6
17298|MARMAR?S|1984|2|20.2
17298|MARMAR?S|1984|3|20.2
17298|MARMAR?S|1984|4|23.7
17298|MARMAR?S|1984|5|33.5
17298|MARMAR?S|1984|6|34.2
17298|MARMAR?S|1984|7|40.4
17298|MARMAR?S|1984|8|36.4
17298|MARMAR?S|1984|9|34.6
17298|MARMAR?S|1984|10|34.4
17298|MARMAR?S|1984|11|22.2
17298|MARMAR?S|1984|12|19.5
17298|MARMAR?S|1984|13|40.4
17298|MARMAR?S|1985|1|18.5
17298|MARMAR?S|1985|2|17.9
17298|MARMAR?S|1985|3|21.3
17298|MARMAR?S|1985|4|25.8
17298|MARMAR?S|1985|5|32.5
17298|MARMAR?S|1985|6|36.1
17298|MARMAR?S|1985|7|40.0
17298|MARMAR?S|1985|8|39.5
17298|MARMAR?S|1985|9|36.7
17298|MARMAR?S|1985|10|31.4
17298|MARMAR?S|1985|11|24.0
17298|MARMAR?S|1985|12|21.3
17298|MARMAR?S|1985|13|40.0
17298|MARMAR?S|1986|1|19.4
17298|MARMAR?S|1986|2|18.0
17298|MARMAR?S|1986|3|22.6
17298|MARMAR?S|1986|4|27.0
17298|MARMAR?S|1986|5|31.2
17298|MARMAR?S|1986|6|33.9
17298|MARMAR?S|1986|7|41.7
17298|MARMAR?S|1986|8|38.0
17298|MARMAR?S|1986|9|35.0
17298|MARMAR?S|1986|10|29.8
17298|MARMAR?S|1986|11|22.6
17298|MARMAR?S|1986|12|20.1
17298|MARMAR?S|1986|13|41.7
17298|MARMAR?S|1987|1|20.0
17298|MARMAR?S|1987|2|20.4
17298|MARMAR?S|1987|3|21.2
17298|MARMAR?S|1987|4|24.2
17298|MARMAR?S|1987|5|30.0
17298|MARMAR?S|1987|6|36.9
17298|MARMAR?S|1987|7|41.7
17298|MARMAR?S|1987|8|39.7
17298|MARMAR?S|1987|9|37.7
17298|MARMAR?S|1987|10|29.9
17298|MARMAR?S|1987|11|23.5
17298|MARMAR?S|1987|12|20.0
17298|MARMAR?S|1987|13|41.7
17298|MARMAR?S|1988|1|18.7
17298|MARMAR?S|1988|2|18.6
17298|MARMAR?S|1988|3|18.7
17298|MARMAR?S|1988|4|26.7
17298|MARMAR?S|1988|5|30.5
17298|MARMAR?S|1988|6|36.0
17298|MARMAR?S|1988|7|45.2
17298|MARMAR?S|1988|8|39.0
17298|MARMAR?S|1988|9|37.0
17298|MARMAR?S|1988|10|31.6
17298|MARMAR?S|1988|11|19.9
17298|MARMAR?S|1988|12|20.2
17298|MARMAR?S|1988|13|45.2
17298|MARMAR?S|1989|1|17.1
17298|MARMAR?S|1989|2|19.4
17298|MARMAR?S|1989|3|23.0
17298|MARMAR?S|1989|4|29.4
17298|MARMAR?S|1989|5|35.3
17298|MARMAR?S|1989|6|33.8
17298|MARMAR?S|1989|7|37.3
17298|MARMAR?S|1989|8|39.2
17298|MARMAR?S|1989|9|34.0
17298|MARMAR?S|1989|10|26.6
17298|MARMAR?S|1989|11|24.0
17298|MARMAR?S|1989|12|19.7
17298|MARMAR?S|1989|13|39.2
17298|MARMAR?S|1990|1|20.0
17298|MARMAR?S|1990|2|19.3
17298|MARMAR?S|1990|3|24.0
17298|MARMAR?S|1990|4|25.8
17298|MARMAR?S|1990|5|34.0
17298|MARMAR?S|1990|6|38.0
17298|MARMAR?S|1990|7|36.8
17298|MARMAR?S|1990|8|37.2
17298|MARMAR?S|1990|9|35.4
17298|MARMAR?S|1990|10|33.4
17298|MARMAR?S|1990|11|25.6
17298|MARMAR?S|1990|12|21.0
17298|MARMAR?S|1990|13|38.0
17298|MARMAR?S|1991|1|19.0
17298|MARMAR?S|1991|2|18.6
17298|MARMAR?S|1991|3|28.4
17298|MARMAR?S|1991|4|27.0
17298|MARMAR?S|1991|5|27.6
17298|MARMAR?S|1991|6|36.5
17298|MARMAR?S|1991|7|38.6
17298|MARMAR?S|1991|8|38.8
17298|MARMAR?S|1991|9|36.6
17298|MARMAR?S|1991|10|39.0
17298|MARMAR?S|1991|11|21.4
17298|MARMAR?S|1991|12|17.4
17298|MARMAR?S|1991|13|39.0
17298|MARMAR?S|1992|1|18.3
17298|MARMAR?S|1992|2|20.0
17298|MARMAR?S|1992|3|19.6
17298|MARMAR?S|1992|4|26.8
17298|MARMAR?S|1992|5|28.0
17298|MARMAR?S|1992|6|35.4
17298|MARMAR?S|1992|7|39.4
17298|MARMAR?S|1992|8|38.0
17298|MARMAR?S|1992|9|35.2
17298|MARMAR?S|1992|10|32.2
17298|MARMAR?S|1992|11|31.6
17298|MARMAR?S|1992|12|17.9
17298|MARMAR?S|1992|13|39.4
17298|MARMAR?S|1993|1|20.0
17298|MARMAR?S|1993|2|19.8
17298|MARMAR?S|1993|3|21.4
17298|MARMAR?S|1993|4|24.6
17298|MARMAR?S|1993|5|33.3
17298|MARMAR?S|1993|6|37.0
17298|MARMAR?S|1993|7|40.1
17298|MARMAR?S|1993|8|41.8
17298|MARMAR?S|1993|9|35.0
17298|MARMAR?S|1993|10|34.2
17298|MARMAR?S|1993|11|25.2
17298|MARMAR?S|1993|12|19.4
17298|MARMAR?S|1993|13|41.8
17298|MARMAR?S|1994|1|20.0
17298|MARMAR?S|1994|2|19.5
17298|MARMAR?S|1994|3|22.8
17298|MARMAR?S|1994|4|26.8
17298|MARMAR?S|1994|5|35.2
17298|MARMAR?S|1994|6|37.8
17298|MARMAR?S|1994|7|37.2
17298|MARMAR?S|1994|8|40.6
17298|MARMAR?S|1994|9|37.0
17298|MARMAR?S|1994|10|33.6
17298|MARMAR?S|1994|11|28.2
17298|MARMAR?S|1994|12|19.2
17298|MARMAR?S|1994|13|40.6
17298|MARMAR?S|1995|1|18.3
17298|MARMAR?S|1995|2|21.0
17298|MARMAR?S|1995|3|22.0
17298|MARMAR?S|1995|4|26.2
17298|MARMAR?S|1995|5|31.2
17298|MARMAR?S|1995|6|38.1
17298|MARMAR?S|1995|7|37.2
17298|MARMAR?S|1995|8|37.6
17298|MARMAR?S|1995|9|35.0
17298|MARMAR?S|1995|10|28.1
17298|MARMAR?S|1995|11|23.0
17298|MARMAR?S|1995|12|19.5
17298|MARMAR?S|1995|13|38.1
17298|MARMAR?S|1996|1|17.1
17298|MARMAR?S|1996|2|18.5
17298|MARMAR?S|1996|3|20.6
17298|MARMAR?S|1996|4|24.1
17298|MARMAR?S|1996|5|33.4
17298|MARMAR?S|1996|6|38.5
17298|MARMAR?S|1996|7|38.4
17298|MARMAR?S|1996|8|38.2
17298|MARMAR?S|1996|9|33.4
17298|MARMAR?S|1996|10|30.0
17298|MARMAR?S|1996|11|25.0
17298|MARMAR?S|1996|12|20.1
17298|MARMAR?S|1996|13|38.5
17298|MARMAR?S|1997|1|20.7
17298|MARMAR?S|1997|2|19.4
17298|MARMAR?S|1997|3|21.0
17298|MARMAR?S|1997|4|23.2
17298|MARMAR?S|1997|5|31.0
17298|MARMAR?S|1997|6|39.2
17298|MARMAR?S|1997|7|40.2
17298|MARMAR?S|1997|8|36.2
17298|MARMAR?S|1997|9|34.9
17298|MARMAR?S|1997|10|29.0
17298|MARMAR?S|1997|11|24.0
17298|MARMAR?S|1997|12|19.6
17298|MARMAR?S|1997|13|40.2
17298|MARMAR?S|1998|1|18.8
17298|MARMAR?S|1998|2|21.0
17298|MARMAR?S|1998|3|20.6
17298|MARMAR?S|1998|4|28.2
17298|MARMAR?S|1998|5|28.3
17298|MARMAR?S|1998|6|37.4
17298|MARMAR?S|1998|7|40.2
17298|MARMAR?S|1998|8|42.2
17298|MARMAR?S|1998|9|36.3
17298|MARMAR?S|1998|10|34.8
17298|MARMAR?S|1998|11|25.2
17298|MARMAR?S|1998|12|19.2
17298|MARMAR?S|1998|13|42.2
17298|MARMAR?S|1999|1|19.0
17298|MARMAR?S|1999|2|19.2
17298|MARMAR?S|1999|3|23.0
17298|MARMAR?S|1999|4|28.2
17298|MARMAR?S|1999|5|32.5
17298|MARMAR?S|1999|6|36.3
17298|MARMAR?S|1999|7|37.2
17298|MARMAR?S|1999|8|38.6
17298|MARMAR?S|1999|9|33.4
17298|MARMAR?S|1999|10|31.2
17298|MARMAR?S|1999|11|26.4
17298|MARMAR?S|1999|12|20.2
17298|MARMAR?S|1999|13|38.6
17298|MARMAR?S|2000|1|17.2
17298|MARMAR?S|2000|2|18.4
17298|MARMAR?S|2000|3|21.2
17298|MARMAR?S|2000|4|25.8
17298|MARMAR?S|2000|5|31.1
17298|MARMAR?S|2000|6|38.0
17298|MARMAR?S|2000|7|41.3
17298|MARMAR?S|2000|8|37.4
17298|MARMAR?S|2000|9|37.8
17298|MARMAR?S|2000|10|31.6
17298|MARMAR?S|2000|11|29.4
17298|MARMAR?S|2000|12|22.2
17298|MARMAR?S|2000|13|41.3
17298|MARMAR?S|2001|1|19.6
17298|MARMAR?S|2001|2|21.0
17298|MARMAR?S|2001|3|27.4
17298|MARMAR?S|2001|4|30.0
17298|MARMAR?S|2001|5|34.0
17298|MARMAR?S|2001|6|36.3
17298|MARMAR?S|2001|7|38.2
17298|MARMAR?S|2001|8|40.2
17298|MARMAR?S|2001|9|36.6
17298|MARMAR?S|2001|10|32.4
17298|MARMAR?S|2001|11|25.3
17298|MARMAR?S|2001|12|19.4
17298|MARMAR?S|2001|13|40.2
17298|MARMAR?S|2002|1|20.6
17298|MARMAR?S|2002|2|21.0
17298|MARMAR?S|2002|3|26.4
17298|MARMAR?S|2002|4|24.8
17298|MARMAR?S|2002|5|30.0
17298|MARMAR?S|2002|6|36.0
17298|MARMAR?S|2002|7|38.6
17298|MARMAR?S|2002|8|42.6
17298|MARMAR?S|2002|9|32.0
17298|MARMAR?S|2002|10|28.4
17298|MARMAR?S|2002|11|24.8
17298|MARMAR?S|2002|12|20.8
17298|MARMAR?S|2002|13|42.6
17298|MARMAR?S|2003|1|20.0
17298|MARMAR?S|2003|2|18.2
17298|MARMAR?S|2003|3|22.0
17298|MARMAR?S|2003|4|26.0
17298|MARMAR?S|2003|5|36.0
17298|MARMAR?S|2003|6|37.5
17298|MARMAR?S|2003|7|40.0
17298|MARMAR?S|2003|8|40.2
17298|MARMAR?S|2003|9|40.7
17298|MARMAR?S|2003|10|30.6
17298|MARMAR?S|2003|11|26.5
17298|MARMAR?S|2003|12|20.4
17298|MARMAR?S|2003|13|40.7
17298|MARMAR?S|2004|1|18.0
17298|MARMAR?S|2004|2|21.7
17298|MARMAR?S|2004|3|23.0
17298|MARMAR?S|2004|4|26.6
17298|MARMAR?S|2004|5|28.3
