Istasyon_No|Istasyon_Adi|YIL|AY|MAKSIMUM_NEM
17186|MAN?SA|2015|12|98.0
17186|MAN?SA|2015|13|99.0
17186|MAN?SA|2016|1|98.0
17186|MAN?SA|2016|2|98.0
17186|MAN?SA|2016|3|97.0
17186|MAN?SA|2016|4|93.0
17186|MAN?SA|2016|5|97.0
17186|MAN?SA|2016|6|94.0
17186|MAN?SA|2016|7|76.0
17186|MAN?SA|2016|8|86.0
17186|MAN?SA|2016|9|93.0
17186|MAN?SA|2016|10|93.0
17186|MAN?SA|2016|11|97.0
17186|MAN?SA|2016|12|94.0
17186|MAN?SA|2016|13|98.0
17186|MAN?SA|2017|1|97.0
17186|MAN?SA|2017|2|96.0
17186|MAN?SA|2017|3|97.0
17186|MAN?SA|2017|4|92.0
17186|MAN?SA|2017|5|97.0
17186|MAN?SA|2017|6|94.0
17186|MAN?SA|2017|7|82.0
17186|MAN?SA|2017|8|92.0
17186|MAN?SA|2017|9|87.0
17186|MAN?SA|2017|10|96.0
17186|MAN?SA|2017|11|97.0
17186|MAN?SA|2017|12|97.0
17186|MAN?SA|2017|13|97.0
17186|MAN?SA|2018|1|98.0
17186|MAN?SA|2018|2|96.0
17186|MAN?SA|2018|3|97.0
17186|MAN?SA|2018|4|93.0
17186|MAN?SA|2018|5|94.0
17186|MAN?SA|2018|6|97.0
17186|MAN?SA|2018|7|95.0
17186|MAN?SA|2018|8|94.0
17186|MAN?SA|2018|9|96.0
17186|MAN?SA|2018|10|97.0
17186|MAN?SA|2018|11|97.0
17186|MAN?SA|2018|12|98.0
17186|MAN?SA|2018|13|98.0
17186|MAN?SA|2019|1|97.0
17186|MAN?SA|2019|2|96.0
17186|MAN?SA|2019|3|95.0
17186|MAN?SA|2019|4|96.0
17186|MAN?SA|2019|5|93.0
17186|MAN?SA|2019|6|96.0
17186|MAN?SA|2019|7|95.0
17186|MAN?SA|2019|8|77.0
17186|MAN?SA|2019|9|96.0
17186|MAN?SA|2019|10|96.0
17186|MAN?SA|2019|11|100.0
17186|MAN?SA|2019|12|97.0
17186|MAN?SA|2019|13|100.0
17186|MAN?SA|2020|1|96.0
17186|MAN?SA|2020|2|96.0
17186|MAN?SA|2020|3|96.0
17186|MAN?SA|2020|4|95.0
17186|MAN?SA|2020|5|95.0
17186|MAN?SA|2020|6|96.0
17186|MAN?SA|2020|7|77.0
17186|MAN?SA|2020|8|77.0
17186|MAN?SA|2020|9|84.0
17186|MAN?SA|2020|10|97.0
17186|MAN?SA|2020|11|93.0
17186|MAN?SA|2020|12|98.0
17186|MAN?SA|2020|13|98.0
17186|MAN?SA|2021|1|98.0
17186|MAN?SA|2021|2|97.0
17186|MAN?SA|2021|3|97.0
17186|MAN?SA|2021|4|96.0
17186|MAN?SA|2021|5|87.0
17186|MAN?SA|2021|6|96.0
17227|AYDIN ?ILDIR HAVAL?MANI|2010|1|100.0
17227|AYDIN ?ILDIR HAVAL?MANI|2010|2|100.0
17227|AYDIN ?ILDIR HAVAL?MANI|2010|3|100.0
17227|AYDIN ?ILDIR HAVAL?MANI|2010|4|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2010|5|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2010|6|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2010|7|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2010|8|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2010|9|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2010|10|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2010|11|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2010|12|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2010|13|100.0
17227|AYDIN ?ILDIR HAVAL?MANI|2011|1|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2011|2|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2011|3|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2011|4|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2011|5|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2011|6|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2011|7|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2011|8|96.0
17227|AYDIN ?ILDIR HAVAL?MANI|2011|9|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2011|10|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2011|11|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2011|12|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2011|13|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2012|1|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2012|2|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2012|3|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2012|4|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2012|5|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2012|6|97.0
17227|AYDIN ?ILDIR HAVAL?MANI|2012|7|90.0
17227|AYDIN ?ILDIR HAVAL?MANI|2012|8|88.0
17227|AYDIN ?ILDIR HAVAL?MANI|2012|9|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2012|10|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2012|11|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2012|12|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2012|13|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2013|1|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2013|2|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2013|3|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2013|4|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2013|5|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2013|6|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2013|7|93.0
17227|AYDIN ?ILDIR HAVAL?MANI|2013|8|92.0
17227|AYDIN ?ILDIR HAVAL?MANI|2013|9|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2013|10|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2013|11|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2013|12|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2013|13|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2014|1|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2014|2|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2014|3|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2014|4|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2014|5|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2014|6|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2014|7|98.0
17227|AYDIN ?ILDIR HAVAL?MANI|2014|8|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2014|9|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2014|10|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2014|11|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2014|12|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2014|13|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2015|1|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2015|2|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2015|3|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2015|4|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2015|5|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2015|6|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2015|7|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2015|8|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2015|9|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2015|10|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2015|11|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2015|12|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2015|13|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2016|1|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2016|2|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2016|3|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2016|4|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2016|5|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2016|6|96.0
17227|AYDIN ?ILDIR HAVAL?MANI|2016|7|98.0
17227|AYDIN ?ILDIR HAVAL?MANI|2016|8|90.0
17227|AYDIN ?ILDIR HAVAL?MANI|2016|9|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2016|10|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2016|11|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2016|12|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2016|13|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2017|1|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2017|2|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2017|3|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2017|4|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2017|5|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2017|6|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2017|7|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2017|8|94.0
17227|AYDIN ?ILDIR HAVAL?MANI|2017|9|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2017|10|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2017|11|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2017|12|97.0
17227|AYDIN ?ILDIR HAVAL?MANI|2017|13|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2018|1|98.0
17227|AYDIN ?ILDIR HAVAL?MANI|2018|2|97.0
17227|AYDIN ?ILDIR HAVAL?MANI|2018|3|96.0
17227|AYDIN ?ILDIR HAVAL?MANI|2018|4|97.0
17227|AYDIN ?ILDIR HAVAL?MANI|2018|5|96.0
17227|AYDIN ?ILDIR HAVAL?MANI|2018|6|95.0
17227|AYDIN ?ILDIR HAVAL?MANI|2018|7|92.0
17227|AYDIN ?ILDIR HAVAL?MANI|2018|8|91.0
17227|AYDIN ?ILDIR HAVAL?MANI|2018|9|93.0
17227|AYDIN ?ILDIR HAVAL?MANI|2018|10|96.0
17227|AYDIN ?ILDIR HAVAL?MANI|2018|11|97.0
17227|AYDIN ?ILDIR HAVAL?MANI|2018|12|98.0
17227|AYDIN ?ILDIR HAVAL?MANI|2019|1|98.0
17227|AYDIN ?ILDIR HAVAL?MANI|2019|2|95.0
17227|AYDIN ?ILDIR HAVAL?MANI|2019|3|98.0
17227|AYDIN ?ILDIR HAVAL?MANI|2019|4|98.0
17227|AYDIN ?ILDIR HAVAL?MANI|2019|5|97.0
17227|AYDIN ?ILDIR HAVAL?MANI|2019|6|96.0
17227|AYDIN ?ILDIR HAVAL?MANI|2019|7|91.0
17227|AYDIN ?ILDIR HAVAL?MANI|2019|8|85.0
17227|AYDIN ?ILDIR HAVAL?MANI|2019|9|100.0
17227|AYDIN ?ILDIR HAVAL?MANI|2019|10|100.0
17227|AYDIN ?ILDIR HAVAL?MANI|2019|11|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2019|12|100.0
17227|AYDIN ?ILDIR HAVAL?MANI|2020|1|98.0
17227|AYDIN ?ILDIR HAVAL?MANI|2020|2|100.0
17227|AYDIN ?ILDIR HAVAL?MANI|2020|3|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2020|4|95.0
17227|AYDIN ?ILDIR HAVAL?MANI|2020|5|98.0
17227|AYDIN ?ILDIR HAVAL?MANI|2020|6|97.0
17227|AYDIN ?ILDIR HAVAL?MANI|2020|7|97.0
17227|AYDIN ?ILDIR HAVAL?MANI|2020|8|98.0
17227|AYDIN ?ILDIR HAVAL?MANI|2020|9|100.0
17227|AYDIN ?ILDIR HAVAL?MANI|2020|10|100.0
17227|AYDIN ?ILDIR HAVAL?MANI|2020|11|99.0
17227|AYDIN ?ILDIR HAVAL?MANI|2020|12|100.0
17227|AYDIN ?ILDIR HAVAL?MANI|2021|1|100.0
17227|AYDIN ?ILDIR HAVAL?MANI|2021|2|100.0
17227|AYDIN ?ILDIR HAVAL?MANI|2021|3|100.0
17227|AYDIN ?ILDIR HAVAL?MANI|2021|4|100.0
17227|AYDIN ?ILDIR HAVAL?MANI|2021|5|95.0
17227|AYDIN ?ILDIR HAVAL?MANI|2021|6|97.0
17237|DEN?ZL?|1960|1|96.0
17237|DEN?ZL?|1960|2|95.0
17237|DEN?ZL?|1960|3|97.0
17237|DEN?ZL?|1960|4|94.0
17237|DEN?ZL?|1960|5|93.0
17237|DEN?ZL?|1960|6|95.0
17237|DEN?ZL?|1960|7|72.0
17237|DEN?ZL?|1960|8|77.0
17237|DEN?ZL?|1960|9|81.0
17237|DEN?ZL?|1960|10|96.0
17237|DEN?ZL?|1960|11|97.0
17237|DEN?ZL?|1960|12|97.0
17237|DEN?ZL?|1960|13|97.0
17237|DEN?ZL?|1961|1|98.0
17237|DEN?ZL?|1961|2|96.0
17237|DEN?ZL?|1961|3|86.0
17237|DEN?ZL?|1961|4|94.0
17237|DEN?ZL?|1961|5|93.0
17237|DEN?ZL?|1961|6|84.0
17237|DEN?ZL?|1961|7|89.0
17237|DEN?ZL?|1961|8|89.0
17237|DEN?ZL?|1961|9|75.0
17237|DEN?ZL?|1961|10|97.0
17237|DEN?ZL?|1961|11|95.0
17237|DEN?ZL?|1961|12|98.0
17237|DEN?ZL?|1961|13|98.0
17237|DEN?ZL?|1962|1|96.0
17237|DEN?ZL?|1962|2|93.0
17237|DEN?ZL?|1962|3|94.0
17237|DEN?ZL?|1962|4|95.0
17237|DEN?ZL?|1962|5|94.0
17237|DEN?ZL?|1962|6|85.0
17237|DEN?ZL?|1962|7|72.0
17237|DEN?ZL?|1962|8|77.0
17237|DEN?ZL?|1962|9|96.0
17237|DEN?ZL?|1962|10|98.0
17237|DEN?ZL?|1962|11|99.0
17237|DEN?ZL?|1962|12|97.0
17237|DEN?ZL?|1962|13|99.0
17237|DEN?ZL?|1963|1|96.0
17237|DEN?ZL?|1963|2|98.0
17237|DEN?ZL?|1963|3|94.0
17237|DEN?ZL?|1963|4|94.0
17237|DEN?ZL?|1963|5|97.0
17237|DEN?ZL?|1963|6|88.0
17237|DEN?ZL?|1963|7|70.0
17237|DEN?ZL?|1963|8|74.0
17237|DEN?ZL?|1963|9|91.0
17237|DEN?ZL?|1963|10|96.0
17237|DEN?ZL?|1963|11|97.0
17237|DEN?ZL?|1963|12|92.0
17237|DEN?ZL?|1963|13|98.0
17237|DEN?ZL?|1964|1|93.0
17237|DEN?ZL?|1964|2|100.0
17237|DEN?ZL?|1964|3|97.0
17237|DEN?ZL?|1964|4|92.0
17237|DEN?ZL?|1964|5|87.0
17237|DEN?ZL?|1964|6|97.0
17237|DEN?ZL?|1964|7|73.0
17237|DEN?ZL?|1964|8|72.0
17237|DEN?ZL?|1964|9|97.0
17237|DEN?ZL?|1964|10|82.0
17237|DEN?ZL?|1964|11|100.0
17237|DEN?ZL?|1964|12|97.0
17237|DEN?ZL?|1964|13|100.0
17237|DEN?ZL?|1965|1|98.0
17237|DEN?ZL?|1965|2|100.0
17237|DEN?ZL?|1965|3|96.0
17237|DEN?ZL?|1965|4|97.0
17237|DEN?ZL?|1965|5|97.0
17237|DEN?ZL?|1965|6|66.0
17237|DEN?ZL?|1965|7|78.0
17237|DEN?ZL?|1965|8|84.0
17237|DEN?ZL?|1965|9|82.0
17237|DEN?ZL?|1965|10|94.0
17237|DEN?ZL?|1965|11|93.0
17237|DEN?ZL?|1965|12|97.0
17237|DEN?ZL?|1965|13|100.0
17237|DEN?ZL?|1966|1|100.0
17237|DEN?ZL?|1966|2|97.0
17237|DEN?ZL?|1966|3|99.0
17237|DEN?ZL?|1966|4|96.0
17237|DEN?ZL?|1966|5|94.0
17237|DEN?ZL?|1966|6|79.0
17237|DEN?ZL?|1966|7|77.0
17237|DEN?ZL?|1966|8|82.0
17237|DEN?ZL?|1966|9|100.0
17237|DEN?ZL?|1966|10|94.0
17237|DEN?ZL?|1966|11|98.0
17237|DEN?ZL?|1966|12|98.0
17237|DEN?ZL?|1966|13|100.0
17237|DEN?ZL?|1967|1|96.0
17237|DEN?ZL?|1967|2|96.0
17237|DEN?ZL?|1967|3|98.0
17237|DEN?ZL?|1967|4|97.0
17237|DEN?ZL?|1967|5|98.0
17237|DEN?ZL?|1967|6|94.0
17237|DEN?ZL?|1967|7|77.0
17237|DEN?ZL?|1967|8|75.0
17237|DEN?ZL?|1967|9|95.0
17237|DEN?ZL?|1967|10|99.0
17237|DEN?ZL?|1967|11|97.0
17237|DEN?ZL?|1967|12|97.0
17237|DEN?ZL?|1967|13|99.0
17237|DEN?ZL?|1968|1|99.0
17237|DEN?ZL?|1968|2|100.0
17237|DEN?ZL?|1968|3|98.0
17237|DEN?ZL?|1968|4|96.0
17237|DEN?ZL?|1968|5|88.0
17237|DEN?ZL?|1968|6|93.0
17237|DEN?ZL?|1968|7|65.0
17237|DEN?ZL?|1968|8|97.0
17237|DEN?ZL?|1968|9|96.0
17237|DEN?ZL?|1968|10|98.0
17237|DEN?ZL?|1968|11|98.0
17237|DEN?ZL?|1968|12|98.0
17237|DEN?ZL?|1968|13|100.0
17237|DEN?ZL?|1969|1|99.0
17237|DEN?ZL?|1969|2|98.0
17237|DEN?ZL?|1969|3|96.0
17237|DEN?ZL?|1969|4|98.0
17237|DEN?ZL?|1969|5|94.0
17237|DEN?ZL?|1969|6|79.0
17237|DEN?ZL?|1969|7|91.0
17237|DEN?ZL?|1969|8|86.0
17237|DEN?ZL?|1969|9|88.0
17237|DEN?ZL?|1969|10|96.0
17237|DEN?ZL?|1969|11|95.0
17237|DEN?ZL?|1969|12|97.0
17237|DEN?ZL?|1969|13|99.0
17237|DEN?ZL?|1970|1|96.0
17237|DEN?ZL?|1970|2|96.0
17237|DEN?ZL?|1970|3|93.0
17237|DEN?ZL?|1970|4|94.0
17237|DEN?ZL?|1970|5|94.0
17237|DEN?ZL?|1970|6|95.0
17237|DEN?ZL?|1970|7|91.0
17237|DEN?ZL?|1970|8|84.0
17237|DEN?ZL?|1970|9|96.0
17237|DEN?ZL?|1970|10|97.0
17237|DEN?ZL?|1970|11|98.0
17237|DEN?ZL?|1970|12|99.0
17237|DEN?ZL?|1970|13|99.0
17237|DEN?ZL?|1971|1|98.0
17237|DEN?ZL?|1971|2|96.0
17237|DEN?ZL?|1971|3|97.0
17237|DEN?ZL?|1971|4|97.0
17237|DEN?ZL?|1971|5|92.0
17237|DEN?ZL?|1971|6|88.0
17237|DEN?ZL?|1971|7|95.0
17237|DEN?ZL?|1971|8|95.0
17237|DEN?ZL?|1971|9|96.0
17237|DEN?ZL?|1971|10|95.0
17237|DEN?ZL?|1971|11|97.0
17237|DEN?ZL?|1971|12|96.0
17237|DEN?ZL?|1971|13|98.0
17237|DEN?ZL?|1972|1|96.0
17237|DEN?ZL?|1972|2|97.0
17237|DEN?ZL?|1972|3|97.0
17237|DEN?ZL?|1972|4|96.0
17237|DEN?ZL?|1972|5|97.0
17237|DEN?ZL?|1972|6|95.0
17237|DEN?ZL?|1972|7|94.0
17237|DEN?ZL?|1972|8|95.0
17237|DEN?ZL?|1972|9|93.0
17237|DEN?ZL?|1972|10|98.0
17237|DEN?ZL?|1972|11|93.0
17237|DEN?ZL?|1972|12|92.0
17237|DEN?ZL?|1972|13|98.0
17237|DEN?ZL?|1973|1|97.0
17237|DEN?ZL?|1973|2|97.0
17237|DEN?ZL?|1973|3|97.0
17237|DEN?ZL?|1973|4|98.0
17237|DEN?ZL?|1973|5|96.0
17237|DEN?ZL?|1973|6|94.0
17237|DEN?ZL?|1973|7|94.0
17237|DEN?ZL?|1973|8|94.0
17237|DEN?ZL?|1973|9|97.0
17237|DEN?ZL?|1973|10|98.0
17237|DEN?ZL?|1973|11|95.0
17237|DEN?ZL?|1973|12|96.0
17237|DEN?ZL?|1973|13|98.0
17237|DEN?ZL?|1974|1|96.0
17237|DEN?ZL?|1974|2|92.0
17237|DEN?ZL?|1974|3|94.0
17237|DEN?ZL?|1974|4|94.0
17237|DEN?ZL?|1974|5|96.0
17237|DEN?ZL?|1974|6|95.0
17237|DEN?ZL?|1974|7|89.0
17237|DEN?ZL?|1974|8|89.0
17237|DEN?ZL?|1974|9|92.0
17237|DEN?ZL?|1974|10|93.0
17237|DEN?ZL?|1974|11|94.0
17237|DEN?ZL?|1974|12|96.0
17237|DEN?ZL?|1974|13|96.0
17237|DEN?ZL?|1975|1|94.0
17237|DEN?ZL?|1975|2|95.0
17237|DEN?ZL?|1975|3|94.0
17237|DEN?ZL?|1975|4|98.0
17237|DEN?ZL?|1975|5|98.0
17237|DEN?ZL?|1975|6|95.0
17237|DEN?ZL?|1975|7|94.0
17237|DEN?ZL?|1975|8|95.0
17237|DEN?ZL?|1975|9|94.0
17237|DEN?ZL?|1975|10|97.0
17237|DEN?ZL?|1975|11|97.0
17237|DEN?ZL?|1975|12|98.0
17237|DEN?ZL?|1975|13|98.0
17237|DEN?ZL?|1976|1|95.0
17237|DEN?ZL?|1976|2|97.0
17237|DEN?ZL?|1976|3|97.0
17237|DEN?ZL?|1976|4|96.0
17237|DEN?ZL?|1976|5|98.0
17237|DEN?ZL?|1976|6|95.0
17237|DEN?ZL?|1976|7|95.0
17237|DEN?ZL?|1976|8|95.0
17237|DEN?ZL?|1976|9|91.0
17237|DEN?ZL?|1976|10|99.0
17237|DEN?ZL?|1976|11|100.0
17237|DEN?ZL?|1976|12|99.0
17237|DEN?ZL?|1976|13|100.0
17237|DEN?ZL?|1977|1|99.0
17237|DEN?ZL?|1977|2|99.0
17237|DEN?ZL?|1977|3|100.0
17237|DEN?ZL?|1977|4|100.0
17237|DEN?ZL?|1977|5|98.0
17237|DEN?ZL?|1977|6|96.0
17237|DEN?ZL?|1977|7|87.0
17237|DEN?ZL?|1977|8|87.0
17237|DEN?ZL?|1977|9|99.0
17237|DEN?ZL?|1977|10|99.0
17237|DEN?ZL?|1977|11|100.0
17237|DEN?ZL?|1977|12|99.0
17237|DEN?ZL?|1977|13|100.0
17237|DEN?ZL?|1978|1|99.0
17237|DEN?ZL?|1978|2|96.0
17237|DEN?ZL?|1978|3|97.0
17237|DEN?ZL?|1978|4|94.0
17237|DEN?ZL?|1978|5|93.0
17237|DEN?ZL?|1978|6|91.0
17237|DEN?ZL?|1978|7|85.0
17237|DEN?ZL?|1978|8|89.0
17237|DEN?ZL?|1978|9|97.0
17237|DEN?ZL?|1978|10|95.0
17237|DEN?ZL?|1978|11|95.0
17237|DEN?ZL?|1978|12|96.0
17237|DEN?ZL?|1978|13|99.0
17237|DEN?ZL?|1979|1|95.0
17237|DEN?ZL?|1979|2|96.0
17237|DEN?ZL?|1979|3|93.0
17237|DEN?ZL?|1979|4|97.0
17237|DEN?ZL?|1979|5|96.0
17237|DEN?ZL?|1979|6|96.0
17237|DEN?ZL?|1979|7|90.0
17237|DEN?ZL?|1979|8|92.0
17237|DEN?ZL?|1979|9|91.0
17237|DEN?ZL?|1979|10|95.0
17237|DEN?ZL?|1979|11|95.0
17237|DEN?ZL?|1979|12|96.0
17237|DEN?ZL?|1979|13|97.0
17237|DEN?ZL?|1980|1|95.0
17237|DEN?ZL?|1980|2|97.0
17237|DEN?ZL?|1980|3|96.0
17237|DEN?ZL?|1980|4|96.0
17237|DEN?ZL?|1980|5|96.0
17237|DEN?ZL?|1980|6|95.0
17237|DEN?ZL?|1980|7|89.0
17237|DEN?ZL?|1980|8|92.0
17237|DEN?ZL?|1980|9|93.0
17237|DEN?ZL?|1980|10|97.0
17237|DEN?ZL?|1980|11|95.0
17237|DEN?ZL?|1980|12|95.0
17237|DEN?ZL?|1980|13|97.0
17237|DEN?ZL?|1981|1|95.0
17237|DEN?ZL?|1981|2|98.0
17237|DEN?ZL?|1981|3|95.0
17237|DEN?ZL?|1981|4|94.0
17237|DEN?ZL?|1981|5|97.0
17237|DEN?ZL?|1981|6|91.0
17237|DEN?ZL?|1981|7|81.0
17237|DEN?ZL?|1981|8|88.0
17237|DEN?ZL?|1981|9|95.0
17237|DEN?ZL?|1981|10|96.0
17237|DEN?ZL?|1981|11|97.0
17237|DEN?ZL?|1981|12|96.0
17237|DEN?ZL?|1981|13|98.0
17237|DEN?ZL?|1982|1|95.0
17237|DEN?ZL?|1982|2|96.0
17237|DEN?ZL?|1982|3|97.0
17237|DEN?ZL?|1982|4|95.0
17237|DEN?ZL?|1982|5|96.0
17237|DEN?ZL?|1982|6|96.0
17237|DEN?ZL?|1982|7|90.0
17237|DEN?ZL?|1982|8|85.0
17237|DEN?ZL?|1982|9|92.0
17237|DEN?ZL?|1982|10|96.0
17237|DEN?ZL?|1982|11|95.0
17237|DEN?ZL?|1982|12|97.0
17237|DEN?ZL?|1982|13|97.0
17237|DEN?ZL?|1983|1|98.0
17237|DEN?ZL?|1983|2|98.0
17237|DEN?ZL?|1983|3|97.0
17237|DEN?ZL?|1983|4|95.0
17237|DEN?ZL?|1983|5|94.0
17237|DEN?ZL?|1983|6|96.0
17237|DEN?ZL?|1983|7|92.0
17237|DEN?ZL?|1983|8|88.0
17237|DEN?ZL?|1983|9|93.0
17237|DEN?ZL?|1983|10|97.0
17237|DEN?ZL?|1983|11|96.0
17237|DEN?ZL?|1983|12|96.0
17237|DEN?ZL?|1983|13|98.0
17237|DEN?ZL?|1984|1|97.0
17237|DEN?ZL?|1984|2|95.0
17237|DEN?ZL?|1984|3|96.0
17237|DEN?ZL?|1984|4|96.0
17237|DEN?ZL?|1984|5|90.0
17237|DEN?ZL?|1984|6|84.0
17237|DEN?ZL?|1984|7|95.0
17237|DEN?ZL?|1984|8|85.0
17237|DEN?ZL?|1984|9|94.0
17237|DEN?ZL?|1984|10|91.0
17237|DEN?ZL?|1984|11|95.0
17237|DEN?ZL?|1984|12|96.0
17237|DEN?ZL?|1984|13|97.0
17237|DEN?ZL?|1985|1|97.0
17237|DEN?ZL?|1985|2|97.0
17237|DEN?ZL?|1985|3|97.0
17237|DEN?ZL?|1985|4|95.0
17237|DEN?ZL?|1985|5|92.0
17237|DEN?ZL?|1985|6|90.0
17237|DEN?ZL?|1985|7|70.0
17237|DEN?ZL?|1985|8|96.0
17237|DEN?ZL?|1985|9|91.0
17237|DEN?ZL?|1985|10|94.0
17237|DEN?ZL?|1985|11|95.0
17237|DEN?ZL?|1985|12|97.0
17237|DEN?ZL?|1985|13|97.0
17237|DEN?ZL?|1986|1|97.0
17237|DEN?ZL?|1986|2|96.0
17237|DEN?ZL?|1986|3|95.0
17237|DEN?ZL?|1986|4|92.0
17237|DEN?ZL?|1986|5|89.0
17237|DEN?ZL?|1986|6|90.0
17237|DEN?ZL?|1986|7|86.0
17237|DEN?ZL?|1986|8|90.0
17237|DEN?ZL?|1986|9|97.0
17237|DEN?ZL?|1986|10|98.0
17237|DEN?ZL?|1986|11|97.0
17237|DEN?ZL?|1986|12|98.0
17237|DEN?ZL?|1986|13|98.0
17237|DEN?ZL?|1987|1|96.0
17237|DEN?ZL?|1987|2|96.0
17237|DEN?ZL?|1987|3|96.0
17237|DEN?ZL?|1987|4|97.0
17237|DEN?ZL?|1987|5|97.0
17237|DEN?ZL?|1987|6|95.0
17237|DEN?ZL?|1987|7|82.0
17237|DEN?ZL?|1987|8|90.0
17237|DEN?ZL?|1987|9|87.0
17237|DEN?ZL?|1987|10|96.0
17237|DEN?ZL?|1987|11|98.0
