Istasyon_No|Istasyon_Adi|YIL|AY|MINIMUM_SICAKLIK_C
17186|MAN?SA|2013|13|-5.6
17186|MAN?SA|2014|1|-0.8
17186|MAN?SA|2014|2|-0.4
17186|MAN?SA|2014|3|1.7
17186|MAN?SA|2014|4|4.8
17186|MAN?SA|2014|5|9.7
17186|MAN?SA|2014|6|12.2
17186|MAN?SA|2014|7|18.1
17186|MAN?SA|2014|8|19.9
17186|MAN?SA|2014|9|11.5
17186|MAN?SA|2014|10|6.1
17186|MAN?SA|2014|11|1.3
17186|MAN?SA|2014|12|-0.4
17186|MAN?SA|2014|13|-0.8
17186|MAN?SA|2015|1|-5.4
17186|MAN?SA|2015|2|-1.6
17186|MAN?SA|2015|3|0.2
17186|MAN?SA|2015|4|2.0
17186|MAN?SA|2015|5|11.0
17186|MAN?SA|2015|6|13.4
17186|MAN?SA|2015|7|17.6
17186|MAN?SA|2015|8|20.9
17186|MAN?SA|2015|9|16.6
17186|MAN?SA|2015|10|7.2
17186|MAN?SA|2015|11|4.2
17186|MAN?SA|2015|12|-1.6
17186|MAN?SA|2015|13|-5.4
17186|MAN?SA|2016|1|-6.3
17186|MAN?SA|2016|2|-2.1
17186|MAN?SA|2016|3|0.1
17186|MAN?SA|2016|4|7.2
17186|MAN?SA|2016|5|9.3
17186|MAN?SA|2016|6|12.6
17186|MAN?SA|2016|7|19.1
17186|MAN?SA|2016|8|19.5
17186|MAN?SA|2016|9|10.8
17186|MAN?SA|2016|10|6.6
17186|MAN?SA|2016|11|0.0
17186|MAN?SA|2016|12|-4.3
17186|MAN?SA|2016|13|-6.3
17186|MAN?SA|2017|1|-5.2
17186|MAN?SA|2017|2|-3.1
17186|MAN?SA|2017|3|0.0
17186|MAN?SA|2017|4|4.8
17186|MAN?SA|2017|5|10.6
17186|MAN?SA|2017|6|15.3
17186|MAN?SA|2017|7|18.1
17186|MAN?SA|2017|8|19.6
17186|MAN?SA|2017|9|12.2
17186|MAN?SA|2017|10|6.7
17186|MAN?SA|2017|11|0.3
17186|MAN?SA|2017|12|-1.1
17186|MAN?SA|2017|13|-5.2
17186|MAN?SA|2018|1|-1.1
17186|MAN?SA|2018|2|1.7
17186|MAN?SA|2018|3|2.0
17186|MAN?SA|2018|4|5.4
17186|MAN?SA|2018|5|9.7
17186|MAN?SA|2018|6|14.2
17186|MAN?SA|2018|7|17.4
17186|MAN?SA|2018|8|19.3
17186|MAN?SA|2018|9|15.9
17186|MAN?SA|2018|10|2.9
17186|MAN?SA|2018|11|4.2
17186|MAN?SA|2018|12|-1.4
17186|MAN?SA|2018|13|-1.4
17186|MAN?SA|2019|1|-3.7
17186|MAN?SA|2019|2|1.4
17186|MAN?SA|2019|3|0.5
17186|MAN?SA|2019|4|3.4
17186|MAN?SA|2019|5|8.2
17186|MAN?SA|2019|6|16.1
17186|MAN?SA|2019|7|17.5
17186|MAN?SA|2019|8|20.3
17186|MAN?SA|2019|9|10.8
17186|MAN?SA|2019|10|8.6
17186|MAN?SA|2019|11|6.1
17186|MAN?SA|2019|12|-0.4
17186|MAN?SA|2019|13|-3.7
17186|MAN?SA|2020|1|-2.4
17186|MAN?SA|2020|2|-3.4
17186|MAN?SA|2020|3|0.4
17186|MAN?SA|2020|4|5.6
17186|MAN?SA|2020|5|9.1
17186|MAN?SA|2020|6|11.6
17186|MAN?SA|2020|7|18.1
17186|MAN?SA|2020|8|19.0
17186|MAN?SA|2020|9|16.2
17186|MAN?SA|2020|10|11.3
17186|MAN?SA|2020|11|0.6
17186|MAN?SA|2020|12|1.3
17186|MAN?SA|2020|13|-3.4
17186|MAN?SA|2021|1|-3.5
17186|MAN?SA|2021|2|-2.3
17186|MAN?SA|2021|3|-0.1
17186|MAN?SA|2021|4|2.0
17186|MAN?SA|2021|5|10.8
17186|MAN?SA|2021|6|12.3
17227|AYDIN ?ILDIR HAVAL?MANI|2010|1|-1.6
17227|AYDIN ?ILDIR HAVAL?MANI|2010|2|-3.9
17227|AYDIN ?ILDIR HAVAL?MANI|2010|3|0.1
17227|AYDIN ?ILDIR HAVAL?MANI|2010|4|2.9
17227|AYDIN ?ILDIR HAVAL?MANI|2010|5|8.9
17227|AYDIN ?ILDIR HAVAL?MANI|2010|6|14.7
17227|AYDIN ?ILDIR HAVAL?MANI|2010|7|16.7
17227|AYDIN ?ILDIR HAVAL?MANI|2010|8|17.1
17227|AYDIN ?ILDIR HAVAL?MANI|2010|9|12.9
17227|AYDIN ?ILDIR HAVAL?MANI|2010|10|4.3
17227|AYDIN ?ILDIR HAVAL?MANI|2010|11|5.7
17227|AYDIN ?ILDIR HAVAL?MANI|2010|12|-2.1
17227|AYDIN ?ILDIR HAVAL?MANI|2010|13|-3.9
17227|AYDIN ?ILDIR HAVAL?MANI|2011|1|-3.0
17227|AYDIN ?ILDIR HAVAL?MANI|2011|2|-0.8
17227|AYDIN ?ILDIR HAVAL?MANI|2011|3|-3.3
17227|AYDIN ?ILDIR HAVAL?MANI|2011|4|1.1
17227|AYDIN ?ILDIR HAVAL?MANI|2011|5|5.8
17227|AYDIN ?ILDIR HAVAL?MANI|2011|6|12.1
17227|AYDIN ?ILDIR HAVAL?MANI|2011|7|15.3
17227|AYDIN ?ILDIR HAVAL?MANI|2011|8|15.2
17227|AYDIN ?ILDIR HAVAL?MANI|2011|9|11.3
17227|AYDIN ?ILDIR HAVAL?MANI|2011|10|3.1
17227|AYDIN ?ILDIR HAVAL?MANI|2011|11|-2.5
17227|AYDIN ?ILDIR HAVAL?MANI|2011|12|-2.4
17227|AYDIN ?ILDIR HAVAL?MANI|2011|13|-3.3
17227|AYDIN ?ILDIR HAVAL?MANI|2012|1|-3.5
17227|AYDIN ?ILDIR HAVAL?MANI|2012|2|-3.0
17227|AYDIN ?ILDIR HAVAL?MANI|2012|3|-3.1
17227|AYDIN ?ILDIR HAVAL?MANI|2012|4|6.0
17227|AYDIN ?ILDIR HAVAL?MANI|2012|5|10.5
17227|AYDIN ?ILDIR HAVAL?MANI|2012|6|12.7
17227|AYDIN ?ILDIR HAVAL?MANI|2012|7|17.3
17227|AYDIN ?ILDIR HAVAL?MANI|2012|8|12.9
17227|AYDIN ?ILDIR HAVAL?MANI|2012|9|10.4
17227|AYDIN ?ILDIR HAVAL?MANI|2012|10|8.7
17227|AYDIN ?ILDIR HAVAL?MANI|2012|11|1.9
17227|AYDIN ?ILDIR HAVAL?MANI|2012|12|-0.9
17227|AYDIN ?ILDIR HAVAL?MANI|2012|13|-3.5
17227|AYDIN ?ILDIR HAVAL?MANI|2013|1|-5.1
17227|AYDIN ?ILDIR HAVAL?MANI|2013|2|2.3
17227|AYDIN ?ILDIR HAVAL?MANI|2013|3|0.5
17227|AYDIN ?ILDIR HAVAL?MANI|2013|4|4.1
17227|AYDIN ?ILDIR HAVAL?MANI|2013|5|10.5
17227|AYDIN ?ILDIR HAVAL?MANI|2013|6|13.0
17227|AYDIN ?ILDIR HAVAL?MANI|2013|7|15.6
17227|AYDIN ?ILDIR HAVAL?MANI|2013|8|17.7
17227|AYDIN ?ILDIR HAVAL?MANI|2013|9|10.5
17227|AYDIN ?ILDIR HAVAL?MANI|2013|10|3.6
17227|AYDIN ?ILDIR HAVAL?MANI|2013|11|3.0
17227|AYDIN ?ILDIR HAVAL?MANI|2013|12|-3.3
17227|AYDIN ?ILDIR HAVAL?MANI|2013|13|-5.1
17227|AYDIN ?ILDIR HAVAL?MANI|2014|1|0.7
17227|AYDIN ?ILDIR HAVAL?MANI|2014|2|0.2
17227|AYDIN ?ILDIR HAVAL?MANI|2014|3|0.2
17227|AYDIN ?ILDIR HAVAL?MANI|2014|4|5.5
17227|AYDIN ?ILDIR HAVAL?MANI|2014|5|8.9
17227|AYDIN ?ILDIR HAVAL?MANI|2014|6|11.9
17227|AYDIN ?ILDIR HAVAL?MANI|2014|7|16.5
17227|AYDIN ?ILDIR HAVAL?MANI|2014|8|18.3
17227|AYDIN ?ILDIR HAVAL?MANI|2014|9|10.7
17227|AYDIN ?ILDIR HAVAL?MANI|2014|10|8.2
17227|AYDIN ?ILDIR HAVAL?MANI|2014|11|0.7
17227|AYDIN ?ILDIR HAVAL?MANI|2014|12|0.2
17227|AYDIN ?ILDIR HAVAL?MANI|2014|13|0.2
17227|AYDIN ?ILDIR HAVAL?MANI|2015|1|-4.8
17227|AYDIN ?ILDIR HAVAL?MANI|2015|2|-3.2
17227|AYDIN ?ILDIR HAVAL?MANI|2015|3|1.5
17227|AYDIN ?ILDIR HAVAL?MANI|2015|4|2.4
17227|AYDIN ?ILDIR HAVAL?MANI|2015|5|11.0
17227|AYDIN ?ILDIR HAVAL?MANI|2015|6|14.0
17227|AYDIN ?ILDIR HAVAL?MANI|2015|7|17.2
17227|AYDIN ?ILDIR HAVAL?MANI|2015|8|15.2
17227|AYDIN ?ILDIR HAVAL?MANI|2015|9|14.5
17227|AYDIN ?ILDIR HAVAL?MANI|2015|10|7.4
17227|AYDIN ?ILDIR HAVAL?MANI|2015|11|5.1
17227|AYDIN ?ILDIR HAVAL?MANI|2015|12|-3.0
17227|AYDIN ?ILDIR HAVAL?MANI|2015|13|-4.8
17227|AYDIN ?ILDIR HAVAL?MANI|2016|1|-6.2
17227|AYDIN ?ILDIR HAVAL?MANI|2016|2|0.0
17227|AYDIN ?ILDIR HAVAL?MANI|2016|3|1.0
17227|AYDIN ?ILDIR HAVAL?MANI|2016|4|6.0
17227|AYDIN ?ILDIR HAVAL?MANI|2016|5|8.8
17227|AYDIN ?ILDIR HAVAL?MANI|2016|6|13.4
17227|AYDIN ?ILDIR HAVAL?MANI|2016|7|17.7
17227|AYDIN ?ILDIR HAVAL?MANI|2016|8|18.1
17227|AYDIN ?ILDIR HAVAL?MANI|2016|9|10.0
17227|AYDIN ?ILDIR HAVAL?MANI|2016|10|6.4
17227|AYDIN ?ILDIR HAVAL?MANI|2016|11|-0.7
17227|AYDIN ?ILDIR HAVAL?MANI|2016|12|-4.9
17227|AYDIN ?ILDIR HAVAL?MANI|2016|13|-6.2
17227|AYDIN ?ILDIR HAVAL?MANI|2017|1|-3.4
17227|AYDIN ?ILDIR HAVAL?MANI|2017|2|-3.1
17227|AYDIN ?ILDIR HAVAL?MANI|2017|3|-0.3
17227|AYDIN ?ILDIR HAVAL?MANI|2017|4|4.4
17227|AYDIN ?ILDIR HAVAL?MANI|2017|5|10.3
17227|AYDIN ?ILDIR HAVAL?MANI|2017|6|13.6
17227|AYDIN ?ILDIR HAVAL?MANI|2017|7|17.3
17227|AYDIN ?ILDIR HAVAL?MANI|2017|8|16.5
17227|AYDIN ?ILDIR HAVAL?MANI|2017|9|10.1
17227|AYDIN ?ILDIR HAVAL?MANI|2017|10|6.8
17227|AYDIN ?ILDIR HAVAL?MANI|2017|11|1.1
17227|AYDIN ?ILDIR HAVAL?MANI|2017|13|-3.4
17237|DEN?ZL?|1960|1|-2.6
17237|DEN?ZL?|1960|2|-8.5
17237|DEN?ZL?|1960|3|-2.8
17237|DEN?ZL?|1960|4|4.2
17237|DEN?ZL?|1960|5|8.6
17237|DEN?ZL?|1960|6|10.9
17237|DEN?ZL?|1960|7|14.6
17237|DEN?ZL?|1960|8|12.2
17237|DEN?ZL?|1960|9|7.4
17237|DEN?ZL?|1960|10|7.8
17237|DEN?ZL?|1960|11|1.3
17237|DEN?ZL?|1960|12|1.0
17237|DEN?ZL?|1960|13|-8.5
17237|DEN?ZL?|1961|1|-7.5
17237|DEN?ZL?|1961|2|-6.0
17237|DEN?ZL?|1961|3|-5.0
17237|DEN?ZL?|1961|4|2.7
17237|DEN?ZL?|1961|5|9.1
17237|DEN?ZL?|1961|6|11.4
17237|DEN?ZL?|1961|7|16.4
17237|DEN?ZL?|1961|8|13.6
17237|DEN?ZL?|1961|9|7.4
17237|DEN?ZL?|1961|10|4.8
17237|DEN?ZL?|1961|11|-3.4
17237|DEN?ZL?|1961|12|-2.0
17237|DEN?ZL?|1961|13|-7.5
17237|DEN?ZL?|1962|1|-2.0
17237|DEN?ZL?|1962|2|-2.5
17237|DEN?ZL?|1962|3|-2.7
17237|DEN?ZL?|1962|4|3.4
17237|DEN?ZL?|1962|5|7.5
17237|DEN?ZL?|1962|6|9.0
17237|DEN?ZL?|1962|7|14.0
17237|DEN?ZL?|1962|8|15.4
17237|DEN?ZL?|1962|9|12.0
17237|DEN?ZL?|1962|10|7.0
17237|DEN?ZL?|1962|11|6.6
17237|DEN?ZL?|1962|12|-0.6
17237|DEN?ZL?|1962|13|-2.7
17237|DEN?ZL?|1963|1|-4.6
17237|DEN?ZL?|1963|2|-2.0
17237|DEN?ZL?|1963|3|-3.6
17237|DEN?ZL?|1963|4|2.2
17237|DEN?ZL?|1963|5|8.0
17237|DEN?ZL?|1963|6|11.1
17237|DEN?ZL?|1963|7|15.3
17237|DEN?ZL?|1963|8|16.0
17237|DEN?ZL?|1963|9|9.3
17237|DEN?ZL?|1963|10|3.5
17237|DEN?ZL?|1963|11|1.8
17237|DEN?ZL?|1963|12|-5.0
17237|DEN?ZL?|1963|13|-5.0
17237|DEN?ZL?|1964|1|-10.5
17237|DEN?ZL?|1964|2|-7.0
17237|DEN?ZL?|1964|3|-1.2
17237|DEN?ZL?|1964|4|1.1
17237|DEN?ZL?|1964|5|5.2
17237|DEN?ZL?|1964|6|13.0
17237|DEN?ZL?|1964|7|12.6
17237|DEN?ZL?|1964|8|12.1
17237|DEN?ZL?|1964|9|6.7
17237|DEN?ZL?|1964|10|5.0
17237|DEN?ZL?|1964|11|-2.0
17237|DEN?ZL?|1964|12|-0.6
17237|DEN?ZL?|1964|13|-10.5
17237|DEN?ZL?|1965|1|-4.5
17237|DEN?ZL?|1965|2|-11.4
17237|DEN?ZL?|1965|3|-2.0
17237|DEN?ZL?|1965|4|-0.2
17237|DEN?ZL?|1965|5|4.8
17237|DEN?ZL?|1965|6|12.4
17237|DEN?ZL?|1965|7|13.7
17237|DEN?ZL?|1965|8|11.9
17237|DEN?ZL?|1965|9|9.8
17237|DEN?ZL?|1965|10|1.6
17237|DEN?ZL?|1965|11|-1.6
17237|DEN?ZL?|1965|12|-2.2
17237|DEN?ZL?|1965|13|-11.4
17237|DEN?ZL?|1966|1|-4.8
17237|DEN?ZL?|1966|2|-0.5
17237|DEN?ZL?|1966|3|-1.9
17237|DEN?ZL?|1966|4|2.5
17237|DEN?ZL?|1966|5|5.3
17237|DEN?ZL?|1966|6|11.0
17237|DEN?ZL?|1966|7|15.5
17237|DEN?ZL?|1966|8|11.8
17237|DEN?ZL?|1966|9|11.2
17237|DEN?ZL?|1966|10|9.1
17237|DEN?ZL?|1966|11|5.1
17237|DEN?ZL?|1966|12|-3.3
17237|DEN?ZL?|1966|13|-4.8
17237|DEN?ZL?|1967|1|-7.5
17237|DEN?ZL?|1967|2|-7.0
17237|DEN?ZL?|1967|3|-2.5
17237|DEN?ZL?|1967|4|2.7
17237|DEN?ZL?|1967|5|8.5
17237|DEN?ZL?|1967|6|10.4
17237|DEN?ZL?|1967|7|15.5
17237|DEN?ZL?|1967|8|15.6
17237|DEN?ZL?|1967|9|12.0
17237|DEN?ZL?|1967|10|6.7
17237|DEN?ZL?|1967|11|-4.5
17237|DEN?ZL?|1967|12|-10.4
17237|DEN?ZL?|1967|13|-10.4
17237|DEN?ZL?|1968|1|-9.2
17237|DEN?ZL?|1968|2|-5.8
17237|DEN?ZL?|1968|3|-4.0
17237|DEN?ZL?|1968|4|6.0
17237|DEN?ZL?|1968|5|10.8
17237|DEN?ZL?|1968|6|12.1
17237|DEN?ZL?|1968|7|14.3
17237|DEN?ZL?|1968|8|11.6
17237|DEN?ZL?|1968|9|7.6
17237|DEN?ZL?|1968|10|7.0
17237|DEN?ZL?|1968|11|5.8
17237|DEN?ZL?|1968|12|-1.3
17237|DEN?ZL?|1968|13|-9.2
17237|DEN?ZL?|1969|1|-8.0
17237|DEN?ZL?|1969|2|-2.3
17237|DEN?ZL?|1969|3|0.1
17237|DEN?ZL?|1969|4|-1.7
17237|DEN?ZL?|1969|5|9.6
17237|DEN?ZL?|1969|6|13.0
17237|DEN?ZL?|1969|7|13.4
17237|DEN?ZL?|1969|8|15.1
17237|DEN?ZL?|1969|9|10.0
17237|DEN?ZL?|1969|10|3.0
17237|DEN?ZL?|1969|11|-0.3
17237|DEN?ZL?|1969|12|-1.4
17237|DEN?ZL?|1969|13|-8.0
17237|DEN?ZL?|1970|1|-2.0
17237|DEN?ZL?|1970|2|-4.0
17237|DEN?ZL?|1970|3|-1.4
17237|DEN?ZL?|1970|4|3.5
17237|DEN?ZL?|1970|5|5.8
17237|DEN?ZL?|1970|6|10.0
17237|DEN?ZL?|1970|7|15.0
17237|DEN?ZL?|1970|8|12.3
17237|DEN?ZL?|1970|9|6.6
17237|DEN?ZL?|1970|10|2.3
17237|DEN?ZL?|1970|11|2.4
17237|DEN?ZL?|1970|12|-3.6
17237|DEN?ZL?|1970|13|-4.0
17237|DEN?ZL?|1971|1|-1.4
17237|DEN?ZL?|1971|2|-6.4
17237|DEN?ZL?|1971|3|-5.0
17237|DEN?ZL?|1971|4|2.5
17237|DEN?ZL?|1971|5|7.4
17237|DEN?ZL?|1971|6|10.8
17237|DEN?ZL?|1971|7|14.1
17237|DEN?ZL?|1971|8|14.1
17237|DEN?ZL?|1971|9|8.8
17237|DEN?ZL?|1971|10|-0.8
17237|DEN?ZL?|1971|11|1.0
17237|DEN?ZL?|1971|12|-3.7
17237|DEN?ZL?|1971|13|-6.4
17237|DEN?ZL?|1972|1|-9.1
17237|DEN?ZL?|1972|2|-7.5
17237|DEN?ZL?|1972|3|-2.6
17237|DEN?ZL?|1972|4|2.5
17237|DEN?ZL?|1972|5|8.3
17237|DEN?ZL?|1972|6|11.0
17237|DEN?ZL?|1972|7|14.8
17237|DEN?ZL?|1972|8|14.8
17237|DEN?ZL?|1972|9|10.2
17237|DEN?ZL?|1972|10|0.5
17237|DEN?ZL?|1972|11|-3.3
17237|DEN?ZL?|1972|12|-5.5
17237|DEN?ZL?|1972|13|-9.1
17237|DEN?ZL?|1973|1|-9.5
17237|DEN?ZL?|1973|2|-1.4
17237|DEN?ZL?|1973|3|-2.4
17237|DEN?ZL?|1973|4|3.3
17237|DEN?ZL?|1973|5|8.4
17237|DEN?ZL?|1973|6|11.5
17237|DEN?ZL?|1973|7|15.7
17237|DEN?ZL?|1973|8|13.5
17237|DEN?ZL?|1973|9|12.1
17237|DEN?ZL?|1973|10|4.0
17237|DEN?ZL?|1973|11|-4.0
17237|DEN?ZL?|1973|12|-2.6
17237|DEN?ZL?|1973|13|-9.5
17237|DEN?ZL?|1974|1|-8.0
17237|DEN?ZL?|1974|2|-4.8
17237|DEN?ZL?|1974|3|2.8
17237|DEN?ZL?|1974|4|1.2
17237|DEN?ZL?|1974|5|7.2
17237|DEN?ZL?|1974|6|11.7
17237|DEN?ZL?|1974|7|15.0
17237|DEN?ZL?|1974|8|15.0
17237|DEN?ZL?|1974|9|6.9
17237|DEN?ZL?|1974|10|5.7
17237|DEN?ZL?|1974|11|-0.4
17237|DEN?ZL?|1974|12|-3.2
17237|DEN?ZL?|1974|13|-8.0
17237|DEN?ZL?|1975|1|-4.0
17237|DEN?ZL?|1975|2|-7.2
17237|DEN?ZL?|1975|3|-3.3
17237|DEN?ZL?|1975|4|5.5
17237|DEN?ZL?|1975|5|7.2
17237|DEN?ZL?|1975|6|11.0
17237|DEN?ZL?|1975|7|14.2
17237|DEN?ZL?|1975|8|14.6
17237|DEN?ZL?|1975|9|10.0
17237|DEN?ZL?|1975|10|4.0
17237|DEN?ZL?|1975|11|-0.3
17237|DEN?ZL?|1975|12|-6.0
17237|DEN?ZL?|1975|13|-7.2
17237|DEN?ZL?|1976|1|-7.0
17237|DEN?ZL?|1976|2|-9.4
17237|DEN?ZL?|1976|3|-3.0
17237|DEN?ZL?|1976|4|3.1
17237|DEN?ZL?|1976|5|10.0
17237|DEN?ZL?|1976|6|11.3
17237|DEN?ZL?|1976|7|15.0
17237|DEN?ZL?|1976|8|12.0
17237|DEN?ZL?|1976|9|9.0
17237|DEN?ZL?|1976|10|6.9
17237|DEN?ZL?|1976|11|-1.8
17237|DEN?ZL?|1976|12|-2.1
17237|DEN?ZL?|1976|13|-9.4
17237|DEN?ZL?|1977|1|-6.2
17237|DEN?ZL?|1977|2|-1.7
17237|DEN?ZL?|1977|3|-4.1
17237|DEN?ZL?|1977|4|2.9
17237|DEN?ZL?|1977|5|8.0
17237|DEN?ZL?|1977|6|11.3
17237|DEN?ZL?|1977|7|16.3
17237|DEN?ZL?|1977|8|14.8
17237|DEN?ZL?|1977|9|11.0
17237|DEN?ZL?|1977|10|0.4
17237|DEN?ZL?|1977|11|2.2
17237|DEN?ZL?|1977|12|-5.4
17237|DEN?ZL?|1977|13|-6.2
17237|DEN?ZL?|1978|1|-2.4
17237|DEN?ZL?|1978|2|-2.0
17237|DEN?ZL?|1978|3|0.8
17237|DEN?ZL?|1978|4|3.6
17237|DEN?ZL?|1978|5|9.0
17237|DEN?ZL?|1978|6|11.0
17237|DEN?ZL?|1978|7|14.8
17237|DEN?ZL?|1978|8|15.5
17237|DEN?ZL?|1978|9|9.7
17237|DEN?ZL?|1978|10|7.8
17237|DEN?ZL?|1978|11|-0.5
17237|DEN?ZL?|1978|12|-0.9
17237|DEN?ZL?|1978|13|-2.4
17237|DEN?ZL?|1979|1|-5.8
17237|DEN?ZL?|1979|2|-4.4
17237|DEN?ZL?|1979|3|-1.0
17237|DEN?ZL?|1979|4|0.3
17237|DEN?ZL?|1979|5|8.5
17237|DEN?ZL?|1979|6|14.0
17237|DEN?ZL?|1979|7|13.3
17237|DEN?ZL?|1979|8|13.8
17237|DEN?ZL?|1979|9|7.8
17237|DEN?ZL?|1979|10|6.8
17237|DEN?ZL?|1979|11|0.1
17237|DEN?ZL?|1979|12|-3.6
17237|DEN?ZL?|1979|13|-5.8
17237|DEN?ZL?|1980|1|-5.6
17237|DEN?ZL?|1980|2|-3.5
17237|DEN?ZL?|1980|3|-4.9
17237|DEN?ZL?|1980|4|2.0
17237|DEN?ZL?|1980|5|2.7
17237|DEN?ZL?|1980|6|9.7
17237|DEN?ZL?|1980|7|17.0
17237|DEN?ZL?|1980|8|16.4
17237|DEN?ZL?|1980|9|10.7
17237|DEN?ZL?|1980|10|7.4
17237|DEN?ZL?|1980|11|-1.8
17237|DEN?ZL?|1980|12|-3.0
17237|DEN?ZL?|1980|13|-5.6
17237|DEN?ZL?|1981|1|-2.6
17237|DEN?ZL?|1981|2|-4.0
17237|DEN?ZL?|1981|3|-0.9
17237|DEN?ZL?|1981|4|1.3
17237|DEN?ZL?|1981|5|4.6
17237|DEN?ZL?|1981|6|12.0
17237|DEN?ZL?|1981|7|16.0
17237|DEN?ZL?|1981|8|13.1
17237|DEN?ZL?|1981|9|11.8
17237|DEN?ZL?|1981|10|9.2
17237|DEN?ZL?|1981|11|-2.4
17237|DEN?ZL?|1981|12|2.0
17237|DEN?ZL?|1981|13|-4.0
17237|DEN?ZL?|1982|1|-4.3
17237|DEN?ZL?|1982|2|-4.6
17237|DEN?ZL?|1982|3|-3.6
17237|DEN?ZL?|1982|4|3.4
17237|DEN?ZL?|1982|5|6.3
17237|DEN?ZL?|1982|6|12.7
17237|DEN?ZL?|1982|7|13.1
17237|DEN?ZL?|1982|8|15.7
17237|DEN?ZL?|1982|9|13.0
17237|DEN?ZL?|1982|10|5.8
17237|DEN?ZL?|1982|11|-0.2
17237|DEN?ZL?|1982|12|-4.0
17237|DEN?ZL?|1982|13|-4.6
17237|DEN?ZL?|1983|1|-6.0
17237|DEN?ZL?|1983|2|-8.3
17237|DEN?ZL?|1983|3|-5.0
17237|DEN?ZL?|1983|4|1.7
17237|DEN?ZL?|1983|5|8.6
17237|DEN?ZL?|1983|6|12.8
17237|DEN?ZL?|1983|7|15.0
17237|DEN?ZL?|1983|8|14.8
17237|DEN?ZL?|1983|9|7.5
17237|DEN?ZL?|1983|10|5.0
17237|DEN?ZL?|1983|11|-0.6
17237|DEN?ZL?|1983|12|0.5
17237|DEN?ZL?|1983|13|-8.3
17237|DEN?ZL?|1984|1|-2.0
17237|DEN?ZL?|1984|2|0.5
17237|DEN?ZL?|1984|3|-1.1
17237|DEN?ZL?|1984|4|1.0
17237|DEN?ZL?|1984|5|8.3
17237|DEN?ZL?|1984|6|13.0
17237|DEN?ZL?|1984|7|13.7
17237|DEN?ZL?|1984|8|13.5
17237|DEN?ZL?|1984|9|11.0
17237|DEN?ZL?|1984|10|3.5
17237|DEN?ZL?|1984|11|1.1
17237|DEN?ZL?|1984|12|-4.7
17237|DEN?ZL?|1984|13|-4.7
17237|DEN?ZL?|1985|1|-1.7
17237|DEN?ZL?|1985|2|-9.1
17237|DEN?ZL?|1985|3|-7.0
17237|DEN?ZL?|1985|4|5.4
17237|DEN?ZL?|1985|5|7.4
17237|DEN?ZL?|1985|6|12.9
17237|DEN?ZL?|1985|7|14.8
17237|DEN?ZL?|1985|8|16.2
17237|DEN?ZL?|1985|9|12.0
17237|DEN?ZL?|1985|10|3.2
17237|DEN?ZL?|1985|11|5.0
17237|DEN?ZL?|1985|12|-2.0
17237|DEN?ZL?|1985|13|-9.1
17237|DEN?ZL?|1986|1|-3.6
17237|DEN?ZL?|1986|2|-0.3
17237|DEN?ZL?|1986|3|-3.0
17237|DEN?ZL?|1986|4|6.1
17237|DEN?ZL?|1986|5|7.0
17237|DEN?ZL?|1986|6|14.5
17237|DEN?ZL?|1986|7|16.2
17237|DEN?ZL?|1986|8|18.2
17237|DEN?ZL?|1986|9|13.6
17237|DEN?ZL?|1986|10|6.3
17237|DEN?ZL?|1986|11|-1.1
17237|DEN?ZL?|1986|12|-4.2
17237|DEN?ZL?|1986|13|-4.2
17237|DEN?ZL?|1987|1|-9.3
17237|DEN?ZL?|1987|2|-3.4
17237|DEN?ZL?|1987|3|-6.8
17237|DEN?ZL?|1987|4|3.4
17237|DEN?ZL?|1987|5|6.7
17237|DEN?ZL?|1987|6|12.5
17237|DEN?ZL?|1987|7|15.2
17237|DEN?ZL?|1987|8|14.7
17237|DEN?ZL?|1987|9|11.6
17237|DEN?ZL?|1987|10|2.2
17237|DEN?ZL?|1987|11|1.3
17237|DEN?ZL?|1987|12|-5.2
17237|DEN?ZL?|1987|13|-9.3
17237|DEN?ZL?|1988|1|-3.4
17237|DEN?ZL?|1988|2|-4.1
17237|DEN?ZL?|1988|3|-4.2
17237|DEN?ZL?|1988|4|3.0
17237|DEN?ZL?|1988|5|7.3
17237|DEN?ZL?|1988|6|13.3
17237|DEN?ZL?|1988|7|18.7
17237|DEN?ZL?|1988|8|13.8
17237|DEN?ZL?|1988|9|10.8
17237|DEN?ZL?|1988|10|6.4
17237|DEN?ZL?|1988|11|-3.0
17237|DEN?ZL?|1988|12|-3.0
17237|DEN?ZL?|1988|13|-4.2
17237|DEN?ZL?|1989|1|-5.5
17237|DEN?ZL?|1989|2|-5.3
17237|DEN?ZL?|1989|3|2.3
17237|DEN?ZL?|1989|4|6.9
17237|DEN?ZL?|1989|5|8.6
17237|DEN?ZL?|1989|6|13.4
17237|DEN?ZL?|1989|7|16.6
17237|DEN?ZL?|1989|8|18.0
17237|DEN?ZL?|1989|9|12.8
17237|DEN?ZL?|1989|10|7.0
17237|DEN?ZL?|1989|11|-1.0
17237|DEN?ZL?|1989|12|-3.4
17237|DEN?ZL?|1989|13|-5.5
17237|DEN?ZL?|1990|1|-4.6
17237|DEN?ZL?|1990|2|-1.4
17237|DEN?ZL?|1990|3|-0.6
17237|DEN?ZL?|1990|4|5.2
17237|DEN?ZL?|1990|5|3.3
17237|DEN?ZL?|1990|6|7.9
17237|DEN?ZL?|1990|7|18.8
17237|DEN?ZL?|1990|8|17.0
