st_num,date,year,month,latitude,longitude,elevation,min_temp,max_temp,avg_temp,min_hum,max_hum,avg_hum,avg_ws,inc_rad,sun_duration,G,Ra,Rso,Rn,ET0
17298,1995-02-15,1995,2,36.8395,28.2452,16.0,3.8,21.0,12.4,32.0,97.0,64.5,1.4959021503358882,10.610624,5.8,0.182,21.948207725233523,16.468179220397218,4.480619690153732,2.248395646726037
17298,1995-03-15,1995,3,36.8395,28.2452,16.0,3.5,22.0,12.75,44.0,97.0,70.5,1.795082580403066,12.36372,5.5,0.1889999999999999,29.13923571733447,21.8637513434304,6.551172296838265,2.9922460428144224
17298,1995-04-15,1995,4,36.8395,28.2452,16.0,4.0,26.2,15.1,34.0,96.0,65.0,1.4959021503358882,18.112536,7.6,0.56,35.656960317057504,26.754130465094587,9.780466616822736,3.928253802284578
17298,1995-05-15,1995,5,36.8395,28.2452,16.0,10.3,31.2,20.75,28.0,96.0,62.0,1.4959021503358882,22.44716,10.1,0.8715000000000002,40.11666634226359,30.10033708992721,12.769963977001185,4.974031162419949
17298,1995-06-15,1995,6,36.8395,28.2452,16.0,17.0,38.1,27.55,22.0,97.0,59.5,1.86987768791986,23.292328,11.5,0.4725,41.73144398814267,31.311937053183208,14.02281432671238,6.460266589687258
17298,1995-07-15,1995,7,36.8395,28.2452,16.0,17.8,37.2,27.5,28.0,90.0,59.0,2.094263010470243,23.112416,11.3,0.0875,40.74150325788399,30.569164724455515,13.730246722917787,6.637183522405406
17298,1995-08-15,1995,8,36.8395,28.2452,16.0,20.0,37.6,28.8,28.0,83.0,55.5,2.468238548054216,21.689856,11.0,-0.0770000000000001,37.02541203510744,27.78090715818181,12.519956151590222,6.8025377643345415
17298,1995-09-15,1995,9,36.8395,28.2452,16.0,17.8,35.0,26.4,31.0,95.0,63.0,1.86987768791986,17.731792000000002,9.3,-0.679,31.10020005038005,23.33510210180116,9.760190433662617,5.050160120689792
17298,1995-10-15,1995,10,36.8395,28.2452,16.0,10.1,28.1,19.1,29.0,94.0,61.5,1.3463119353022994,13.706784000000004,8.0,-0.952,23.905221864672864,17.936566069501342,5.917475535377111,3.2428240104756734
17298,1995-11-15,1995,11,36.8395,28.2452,16.0,2.6,23.0,12.8,26.0,95.0,60.5,1.1967217202687106,7.840816000000001,4.3,-0.5355000000000002,18.1540417093174,13.621340575335026,2.892509823432715,2.12809682293179
17298,1995-12-15,1995,12,36.8395,28.2452,16.0,3.4,19.5,11.45,30.0,97.0,63.5,1.645492365369477,6.045880000000001,4.1,-0.1994999999999999,15.535970820621074,11.656949626128403,2.1847194983327443,1.8292079181806244
17298,1996-01-15,1996,1,36.8395,28.2452,16.0,2.8,17.1,9.95,36.0,96.0,66.0,1.4211070428190935,6.773896000000001,4.1,-0.0489999999999999,16.953020658407127,12.720190460416037,2.6329147637537176,1.5495845018254262
17298,1996-02-15,1996,2,36.8395,28.2452,16.0,3.0,18.5,10.75,46.0,99.0,72.5,1.795082580403066,9.008152,4.5,0.1609999999999999,21.948207725233523,16.468179220397218,4.21737686698938,2.0993936144005225
17298,1996-03-15,1996,3,36.8395,28.2452,16.0,3.9,20.6,12.25,32.0,98.0,65.0,1.5706972578526823,14.279992000000002,6.5,0.2975,29.13923571733447,21.8637513434304,7.249201491591044,2.74779156437584
17298,1996-04-15,1996,4,36.8395,28.2452,16.0,5.9,24.1,15.0,37.0,98.0,67.5,1.4959021503358882,18.614616,8.6,0.7665000000000001,35.656960317057504,26.754130465094587,10.196003022152164,3.5698728513566387
17298,1996-05-15,1996,5,36.8395,28.2452,16.0,13.0,33.4,23.2,23.0,94.0,58.5,1.7202874728862712,22.350928000000003,9.8,0.9415,40.11666634226359,30.10033708992721,12.888927179549496,5.423964435315094
17298,1996-06-15,1996,6,36.8395,28.2452,16.0,18.4,38.5,28.45,25.0,86.0,55.5,2.019467902953449,25.137472,11.4,0.434,41.73144398814267,31.311937053183208,14.82660825774629,7.067687246068657
17298,1996-07-15,1996,7,36.8395,28.2452,16.0,20.4,38.4,29.4,25.0,85.0,55.0,2.1690581179870376,22.727488000000005,11.2,0.1155000000000001,40.74150325788399,30.569164724455515,13.71533083468004,6.842807410778153
17298,1996-08-15,1996,8,36.8395,28.2452,16.0,22.0,38.2,30.1,30.0,85.0,57.5,2.3186483330206267,21.15012,10.8,-0.3920000000000001,37.02541203510744,27.78090715818181,12.612565017937465,6.631589667709163
17298,1996-09-15,1996,9,36.8395,28.2452,16.0,14.2,33.4,23.8,30.0,92.0,61.0,1.7202874728862712,16.723448,8.5,-0.7560000000000001,31.10020005038005,23.33510210180116,8.87040323459814,4.7909885588721774
17298,1996-10-15,1996,10,36.8395,28.2452,16.0,8.6,30.0,19.3,42.0,96.0,69.0,1.1967217202687106,12.941112,7.1,-0.4759999999999998,23.905221864672864,17.936566069501342,5.564861981501163,3.1705168481324795
17298,1996-11-15,1996,11,36.8395,28.2452,16.0,9.0,25.0,17.0,38.0,98.0,68.0,1.271516827785505,8.815688,5.3,-0.427,18.1540417093174,13.621340575335026,3.2865704495969896,2.0998915754336407
17298,1996-12-15,1996,12,36.8395,28.2452,16.0,6.3,20.1,13.2,40.0,98.0,69.0,1.4211070428190935,5.891072,3.3,-0.3955000000000001,15.535970820621074,11.656949626128403,2.2873135687862223,1.6308689549747797
17298,1997-01-15,1997,1,36.8395,28.2452,16.0,2.0,20.7,11.35,20.0,98.0,59.0,1.271516827785505,8.593936000000001,5.6,-0.3150000000000001,16.953020658407127,12.720190460416037,2.553974912501645,1.8500621922320408
17298,1997-02-15,1997,2,36.8395,28.2452,16.0,-2.0,19.4,8.7,26.0,97.0,61.5,1.4211070428190935,10.618992,5.3,-0.0244999999999999,21.948207725233523,16.468179220397218,4.279655417073364,2.285179905842604
17298,1997-03-15,1997,3,36.8395,28.2452,16.0,1.0,21.0,11.0,31.0,98.0,64.5,1.5706972578526823,14.112632,7.1,0.252,29.13923571733447,21.8637513434304,7.043419551415619,2.901533707517645
17298,1997-04-15,1997,4,36.8395,28.2452,16.0,1.4,23.2,12.3,27.0,97.0,62.0,1.645492365369477,16.392912000000003,6.8,0.6755,35.656960317057504,26.754130465094587,9.070775665806307,3.556979989156198
17298,1997-05-15,1997,5,36.8395,28.2452,16.0,10.3,31.0,20.65,32.0,96.0,64.0,1.4959021503358882,22.978528,10.2,1.029,40.11666634226359,30.10033708992721,13.022314086395756,4.96667932083005
17298,1997-06-15,1997,6,36.8395,28.2452,16.0,14.8,39.2,27.0,26.0,95.0,60.5,1.795082580403066,23.752568,10.7,0.7210000000000004,41.73144398814267,31.311937053183208,13.874562056426582,6.702511085130247
17298,1997-07-15,1997,7,36.8395,28.2452,16.0,21.7,40.2,30.950000000000003,23.0,90.0,56.5,2.094263010470243,23.882272,11.2,0.0770000000000001,40.74150325788399,30.569164724455515,14.644932313433818,7.123872947245682
17298,1997-08-15,1997,8,36.8395,28.2452,16.0,20.0,36.2,28.1,30.0,88.0,59.0,1.9446727954366547,21.576888000000004,10.7,-0.3675000000000002,37.02541203510744,27.78090715818181,12.6710206366317,6.017584805203359
17298,1997-09-15,1997,9,36.8395,28.2452,16.0,16.5,34.9,25.7,36.0,88.0,62.0,1.645492365369477,18.016304,9.1,-0.5565000000000002,31.10020005038005,23.33510210180116,9.51367291311005,4.985237084191594
17298,1997-10-15,1997,10,36.8395,28.2452,16.0,11.3,29.0,20.15,36.0,96.0,66.0,1.121926612751916,11.342824,6.0,-0.644,23.905221864672864,17.936566069501342,5.402487333368942,2.852389414275904
17298,1997-11-15,1997,11,36.8395,28.2452,16.0,9.0,24.0,16.5,44.0,97.0,70.5,0.897541290201533,7.414048,4.1,-0.6405,18.1540417093174,13.621340575335026,3.14500987974016,1.752703872932175
17298,1997-12-15,1997,12,36.8395,28.2452,16.0,2.4,19.6,11.0,39.0,98.0,68.5,1.3463119353022994,6.008224,3.4,-0.4409999999999999,15.535970820621074,11.656949626128403,2.1597046704589955,1.7260123225496844
17298,1998-01-15,1998,1,36.8395,28.2452,16.0,1.6,18.8,10.2,29.0,96.0,62.5,1.1967217202687106,7.878472,5.0,0.063,16.953020658407127,12.720190460416037,2.5679552065129694,1.5850182071748795
17298,1998-02-15,1998,2,36.8395,28.2452,16.0,2.8,21.0,11.9,25.0,98.0,61.5,1.4211070428190935,11.413952000000002,6.6,0.0419999999999999,21.948207725233523,16.468179220397218,4.587812526461794,2.2832823655133265
